UNITID,XCSTOTLT,CSTOTLT,XCSTOTLM,CSTOTLM,XCSTOTLW,CSTOTLW,XCSAIANT,CSAIANT,XCSAIANM,CSAIANM,XCSAIANW,CSAIANW,XCSASIAT,CSASIAT,XCSASIAM,CSASIAM,XCSASIAW,CSASIAW,XCSBKAAT,CSBKAAT,XCSBKAAM,CSBKAAM,XCSBKAAW,CSBKAAW,XCSHISPT,CSHISPT,XCSHISPM,CSHISPM,XCSHISPW,CSHISPW,XCSNHPIT,CSNHPIT,XCSNHPIM,CSNHPIM,XCSNHPIW,CSNHPIW,XCSWHITT,CSWHITT,XCSWHITM,CSWHITM,XCSWHITW,CSWHITW,XCS2MORT,CS2MORT,XCS2MORM,CS2MORM,XCS2MORW,CS2MORW,XCSUNKNT,CSUNKNT,XCSUNKNM,CSUNKNM,XCSUNKNW,CSUNKNW,XCSNRALT,CSNRALT,XCSNRALM,CSNRALM,XCSNRALW,CSNRALW 
136774,"R",237,"R",90,"R",147,"R",4,"Z",0,"R",4,"R",12,"R",2,"R",10,"R",4,"R",1,"R",3,"R",28,"R",10,"R",18,"R",1,"R",1,"Z",0,"R",138,"R",60,"R",78,"R",3,"Z",0,"R",3,"R",5,"R",2,"R",3,"R",42,"R",14,"R",28
136783,"R",39,"R",1,"R",38,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8,"R",0,"R",8,"R",3,"R",1,"R",2,"R",1,"R",0,"R",1,"R",27,"R",0,"R",27,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
136826,"R",214,"R",85,"R",129,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",36,"R",11,"R",25,"R",130,"R",54,"R",76,"R",1,"R",1,"R",0,"R",26,"R",16,"R",10,"R",3,"R",0,"R",3,"R",0,"R",0,"R",0,"R",16,"R",3,"R",13
136950,"R",842,"R",356,"R",486,"R",3,"R",0,"R",3,"R",20,"R",9,"R",11,"R",49,"R",19,"R",30,"R",118,"R",49,"R",69,"Z",0,"Z",0,"Z",0,"R",503,"R",201,"R",302,"R",25,"R",10,"R",15,"R",35,"R",19,"R",16,"R",89,"R",49,"R",40
137023,"R",312,"R",131,"R",181,"R",1,"R",1,"R",0,"R",1,"R",0,"R",1,"R",34,"R",5,"R",29,"R",15,"R",7,"R",8,"R",0,"R",0,"R",0,"R",256,"R",116,"R",140,"R",3,"R",1,"R",2,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1
137032,"R",4557,"R",1895,"R",2662,"R",33,"R",9,"R",24,"R",109,"R",59,"R",50,"R",1563,"R",537,"R",1026,"R",479,"R",204,"R",275,"R",9,"R",2,"R",7,"R",1875,"R",866,"R",1009,"R",1,"Z",0,"R",1,"R",484,"R",216,"R",268,"R",4,"R",2,"R",2
137078,"R",6698,"R",2738,"R",3960,"R",21,"R",6,"R",15,"R",266,"R",117,"R",149,"R",700,"R",235,"R",465,"R",752,"R",299,"R",453,"R",16,"R",7,"R",9,"R",4523,"R",1883,"R",2640,"R",166,"R",68,"R",98,"R",179,"R",83,"R",96,"R",75,"R",40,"R",35
137087,"R",337,"R",206,"R",131,"R",1,"R",0,"R",1,"R",12,"R",8,"R",4,"R",118,"R",54,"R",64,"R",41,"R",29,"R",12,"R",2,"R",2,"R",0,"R",148,"R",106,"R",42,"R",10,"R",6,"R",4,"R",0,"R",0,"R",0,"R",5,"R",1,"R",4
137096,"R",3724,"R",1654,"R",2070,"R",10,"R",5,"R",5,"R",121,"R",55,"R",66,"R",416,"R",150,"R",266,"R",659,"R",316,"R",343,"R",4,"R",3,"R",1,"R",2243,"R",987,"R",1256,"R",146,"R",68,"R",78,"R",30,"R",13,"R",17,"R",95,"R",57,"R",38
137120,"R",380,"R",178,"R",202,"R",0,"R",0,"R",0,"R",12,"R",4,"R",8,"R",46,"R",10,"R",36,"R",56,"R",23,"R",33,"R",0,"R",0,"R",0,"R",260,"R",139,"R",121,"R",4,"R",1,"R",3,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1
137148,"R",145,"R",31,"R",114,"R",2,"R",2,"R",0,"R",1,"R",0,"R",1,"R",60,"R",7,"R",53,"R",13,"R",4,"R",9,"R",0,"R",0,"R",0,"R",66,"R",16,"R",50,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",1,"R",1,"R",0
137209,"R",4582,"R",1979,"R",2603,"R",14,"R",5,"R",9,"R",147,"R",56,"R",91,"R",609,"R",180,"R",429,"R",1031,"R",471,"R",560,"R",12,"R",7,"R",5,"R",2480,"R",1140,"R",1340,"R",138,"R",58,"R",80,"R",33,"R",14,"R",19,"R",118,"R",48,"R",70
137245,"R",1053,"R",451,"R",602,"R",6,"R",3,"R",3,"R",16,"R",7,"R",9,"R",508,"R",211,"R",297,"R",232,"R",104,"R",128,"R",2,"R",1,"R",1,"R",222,"R",96,"R",126,"R",30,"R",15,"R",15,"R",0,"R",0,"R",0,"R",37,"R",14,"R",23
137272,"R",26,"R",26,"Z",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"Z",0,"R",1,"R",1,"Z",0,"R",10,"R",10,"Z",0,"R",1,"R",1,"Z",0,"R",11,"R",11,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",3,"Z",0
137281,"R",1140,"R",424,"R",716,"R",3,"R",1,"R",2,"R",16,"R",6,"R",10,"R",85,"R",23,"R",62,"R",101,"R",35,"R",66,"R",6,"R",2,"R",4,"R",861,"R",330,"R",531,"R",39,"R",14,"R",25,"R",27,"R",13,"R",14,"R",2,"R",0,"R",2
137315,"R",714,"R",294,"R",420,"R",2,"R",1,"R",1,"R",8,"R",2,"R",6,"R",81,"R",31,"R",50,"R",241,"R",94,"R",147,"R",2,"R",1,"R",1,"R",346,"R",145,"R",201,"R",12,"R",8,"R",4,"R",8,"R",5,"R",3,"R",14,"R",7,"R",7
137351,"R",12012,"R",5120,"R",6892,"R",22,"R",10,"R",12,"R",750,"R",308,"R",442,"R",1176,"R",382,"R",794,"R",2113,"R",837,"R",1276,"R",25,"R",15,"R",10,"R",6042,"R",2550,"R",3492,"R",344,"R",127,"R",217,"R",267,"R",103,"R",164,"R",1273,"R",788,"R",485
137476,"R",906,"R",344,"R",562,"R",6,"R",0,"R",6,"R",13,"R",2,"R",11,"R",201,"R",69,"R",132,"R",293,"R",129,"R",164,"R",0,"R",0,"R",0,"R",134,"R",66,"R",68,"R",18,"R",9,"R",9,"R",146,"R",34,"R",112,"R",95,"R",35,"R",60
137546,"R",1140,"R",500,"R",640,"R",5,"R",1,"R",4,"R",21,"R",7,"R",14,"R",79,"R",31,"R",48,"R",155,"R",69,"R",86,"R",1,"R",0,"R",1,"R",774,"R",344,"R",430,"R",41,"R",14,"R",27,"R",16,"R",8,"R",8,"R",48,"R",26,"R",22
137564,"R",862,"R",325,"R",537,"R",6,"R",2,"R",4,"R",16,"R",6,"R",10,"R",94,"R",36,"R",58,"R",125,"R",41,"R",84,"R",2,"R",1,"R",1,"R",585,"R",223,"R",362,"R",1,"R",1,"Z",0,"R",18,"R",10,"R",8,"R",15,"R",5,"R",10
137591,"R",237,"R",49,"R",188,"R",1,"Z",0,"R",1,"R",7,"R",2,"R",5,"R",22,"R",11,"R",11,"R",33,"R",11,"R",22,"Z",0,"Z",0,"Z",0,"R",171,"R",24,"R",147,"R",3,"R",1,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
137713,"R",81,"R",8,"R",73,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8,"R",2,"R",6,"R",4,"R",1,"R",3,"R",0,"R",0,"R",0,"R",69,"R",5,"R",64,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
137759,"R",3032,"R",1459,"R",1573,"R",4,"R",1,"R",3,"R",43,"R",18,"R",25,"R",694,"R",245,"R",449,"R",392,"R",192,"R",200,"R",5,"R",1,"R",4,"R",1688,"R",885,"R",803,"R",108,"R",50,"R",58,"R",55,"R",36,"R",19,"R",43,"R",31,"R",12
137777,"R",5,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
137801,"R",237,"R",115,"R",122,"R",1,"R",0,"R",1,"R",4,"R",1,"R",3,"R",44,"R",25,"R",19,"R",79,"R",35,"R",44,"R",0,"R",0,"R",0,"R",87,"R",40,"R",47,"R",12,"R",7,"R",5,"R",10,"R",7,"R",3,"R",0,"R",0,"R",0
137847,"R",1941,"R",867,"R",1074,"R",7,"R",4,"R",3,"R",39,"R",14,"R",25,"R",88,"R",35,"R",53,"R",219,"R",85,"R",134,"R",2,"R",1,"R",1,"R",1067,"R",441,"R",626,"R",29,"R",12,"R",17,"R",211,"R",91,"R",120,"R",279,"R",184,"R",95
137856,"R",87,"R",52,"R",35,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9,"R",5,"R",4,"R",3,"R",3,"R",0,"R",0,"R",0,"R",0,"R",75,"R",44,"R",31,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
137865,"R",216,"R",101,"R",115,"R",1,"R",0,"R",1,"R",1,"R",1,"R",0,"R",44,"R",17,"R",27,"R",7,"R",1,"R",6,"R",0,"R",0,"R",0,"R",150,"R",79,"R",71,"R",11,"R",1,"R",10,"R",0,"R",0,"R",0,"R",2,"R",2,"R",0
137953,"R",65,"R",33,"R",32,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",15,"R",6,"R",9,"R",6,"R",5,"R",1,"R",0,"R",0,"R",0,"R",41,"R",21,"R",20,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
137962,"R",40,"R",19,"R",21,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",9,"R",5,"R",4,"R",4,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"R",22,"R",9,"R",13,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"R",2,"Z",0,"R",2
138132,"R",55,"R",6,"R",49,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",3,"Z",0,"R",3,"R",7,"Z",0,"R",7,"Z",0,"Z",0,"Z",0,"R",44,"R",6,"R",38,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
138187,"R",10557,"R",4717,"R",5840,"R",40,"R",16,"R",24,"R",513,"R",241,"R",272,"R",1538,"R",633,"R",905,"R",3498,"R",1505,"R",1993,"R",53,"R",19,"R",34,"R",3509,"R",1705,"R",1804,"R",227,"R",109,"R",118,"R",840,"R",325,"R",515,"R",339,"R",164,"R",175
138275,"R",307,"R",139,"R",168,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",111,"R",52,"R",59,"R",43,"R",21,"R",22,"R",1,"R",1,"R",0,"R",133,"R",55,"R",78,"R",7,"R",3,"R",4,"R",1,"R",0,"R",1,"R",9,"R",6,"R",3
138284,"R",304,"R",137,"R",167,"R",2,"R",0,"R",2,"R",1,"R",0,"R",1,"R",54,"R",13,"R",41,"R",8,"R",4,"R",4,"R",2,"R",2,"R",0,"R",226,"R",113,"R",113,"R",11,"R",5,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
138293,"R",165,"R",98,"R",67,"R",1,"R",1,"R",0,"R",0,"R",0,"Z",0,"R",24,"R",16,"R",8,"R",19,"R",9,"R",10,"R",1,"R",0,"R",1,"R",69,"R",39,"R",30,"R",1,"R",0,"R",1,"Z",0,"Z",0,"Z",0,"R",50,"R",33,"R",17
138309,"R",2998,"R",572,"R",2426,"R",30,"R",8,"R",22,"R",74,"R",20,"R",54,"R",428,"R",58,"R",370,"R",46,"R",12,"R",34,"R",10,"R",4,"R",6,"R",2061,"R",369,"R",1692,"R",43,"R",9,"R",34,"R",306,"R",92,"R",214,"Z",0,"Z",0,"Z",0
138354,"R",3601,"R",1378,"R",2223,"R",12,"R",5,"R",7,"R",108,"R",38,"R",70,"R",384,"R",129,"R",255,"R",320,"R",112,"R",208,"R",11,"R",4,"R",7,"R",2410,"R",928,"R",1482,"R",143,"R",63,"R",80,"R",59,"R",29,"R",30,"R",154,"R",70,"R",84
138372,"R",338,"R",131,"R",207,"R",0,"R",0,"R",0,"R",23,"R",13,"R",10,"R",102,"R",42,"R",60,"R",87,"R",30,"R",57,"R",1,"R",0,"R",1,"R",115,"R",41,"R",74,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",8,"R",4,"R",4
138479,"R",658,"R",343,"R",315,"R",2,"R",1,"R",1,"R",10,"R",5,"R",5,"R",207,"R",68,"R",139,"R",189,"R",103,"R",86,"R",2,"R",0,"R",2,"R",227,"R",155,"R",72,"R",13,"R",7,"R",6,"R",0,"R",0,"R",0,"R",8,"R",4,"R",4
138488,"R",168,"R",47,"R",121,"R",0,"R",0,"R",0,"R",6,"R",2,"R",4,"R",52,"R",11,"R",41,"R",58,"R",20,"R",38,"R",1,"R",0,"R",1,"R",50,"R",13,"R",37,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
138497,"R",236,"R",150,"R",86,"R",1,"R",1,"R",0,"R",9,"R",4,"R",5,"R",14,"R",9,"R",5,"R",23,"R",15,"R",8,"R",0,"R",0,"R",0,"R",186,"R",119,"R",67,"R",3,"R",2,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
138558,"R",585,"R",259,"R",326,"R",6,"R",2,"R",4,"R",2,"R",1,"R",1,"R",56,"R",14,"R",42,"R",33,"R",12,"R",21,"R",0,"R",0,"R",0,"R",473,"R",221,"R",252,"R",9,"R",3,"R",6,"R",0,"R",0,"R",0,"R",6,"R",6,"R",0
138600,"R",198,"Z",0,"R",198,"R",0,"Z",0,"R",0,"R",12,"Z",0,"R",12,"R",62,"Z",0,"R",62,"R",21,"Z",0,"R",21,"R",0,"Z",0,"R",0,"R",59,"Z",0,"R",59,"R",11,"Z",0,"R",11,"R",6,"Z",0,"R",6,"R",27,"Z",0,"R",27
138655,"R",161,"R",120,"R",41,"R",1,"R",1,"Z",0,"R",20,"R",15,"R",5,"R",87,"R",72,"R",15,"R",35,"R",23,"R",12,"R",0,"R",0,"Z",0,"R",17,"R",8,"R",9,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0
138664,"R",23,"R",4,"R",19,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",20,"R",4,"R",16,"R",3,"R",0,"R",3,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
138682,"R",1458,"R",691,"R",767,"R",1,"R",1,"Z",0,"R",9,"R",5,"R",4,"R",1104,"R",480,"R",624,"R",27,"R",14,"R",13,"R",3,"R",1,"R",2,"R",300,"R",183,"R",117,"R",13,"R",6,"R",7,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0
138716,"R",1639,"R",401,"R",1238,"R",5,"R",1,"R",4,"R",20,"R",9,"R",11,"R",950,"R",230,"R",720,"R",40,"R",8,"R",32,"R",1,"R",0,"R",1,"R",575,"R",139,"R",436,"R",12,"R",4,"R",8,"R",19,"R",3,"R",16,"R",17,"R",7,"R",10
138761,"R",44,"R",17,"R",27,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",19,"R",4,"R",15,"R",4,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"R",18,"R",10,"R",8,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",1
138789,"R",1394,"R",372,"R",1022,"R",1,"R",0,"R",1,"R",48,"R",17,"R",31,"R",331,"R",63,"R",268,"R",78,"R",25,"R",53,"R",3,"R",0,"R",3,"R",853,"R",238,"R",615,"R",44,"R",14,"R",30,"R",7,"R",4,"R",3,"R",29,"R",11,"R",18
138813,"R",347,"R",173,"R",174,"R",1,"R",1,"R",0,"R",6,"R",5,"R",1,"R",113,"R",48,"R",65,"R",35,"R",14,"R",21,"R",0,"R",0,"R",0,"R",61,"R",38,"R",23,"R",5,"R",4,"R",1,"R",118,"R",61,"R",57,"R",8,"R",2,"R",6
138822,"R",359,"R",19,"R",340,"R",2,"Z",0,"R",2,"R",7,"Z",0,"R",7,"R",170,"R",15,"R",155,"R",14,"Z",0,"R",14,"Z",0,"Z",0,"Z",0,"R",166,"R",4,"R",162,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
138840,"R",1853,"R",764,"R",1089,"R",3,"R",1,"R",2,"R",14,"R",9,"R",5,"R",1661,"R",664,"R",997,"R",66,"R",41,"R",25,"R",2,"Z",0,"R",2,"R",56,"R",32,"R",24,"R",33,"R",10,"R",23,"R",8,"R",1,"R",7,"R",10,"R",6,"R",4
138868,"R",270,"R",122,"R",148,"R",1,"R",1,"R",0,"R",2,"R",1,"R",1,"R",96,"R",36,"R",60,"R",8,"R",6,"R",2,"R",1,"R",0,"R",1,"R",122,"R",59,"R",63,"R",17,"R",7,"R",10,"R",22,"R",11,"R",11,"R",1,"R",1,"R",0
138901,"R",349,"R",110,"R",239,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",323,"R",105,"R",218,"R",7,"R",0,"R",7,"R",1,"R",1,"R",0,"R",4,"R",2,"R",2,"R",3,"R",0,"R",3,"R",4,"R",0,"R",4,"R",6,"R",2,"R",4
138929,"R",141,"R",63,"R",78,"R",4,"R",3,"R",1,"R",5,"R",4,"R",1,"R",68,"R",26,"R",42,"R",11,"R",3,"R",8,"R",3,"R",3,"R",0,"R",47,"R",23,"R",24,"R",0,"R",0,"R",0,"R",3,"R",1,"R",2,"R",0,"R",0,"R",0
138938,"R",186,"R",38,"R",148,"Z",0,"Z",0,"Z",0,"R",7,"R",2,"R",5,"R",101,"R",23,"R",78,"R",11,"R",2,"R",9,"R",1,"Z",0,"R",1,"R",45,"R",9,"R",36,"R",20,"R",2,"R",18,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0
138947,"R",717,"R",195,"R",522,"Z",0,"Z",0,"Z",0,"R",4,"R",3,"R",1,"R",572,"R",134,"R",438,"R",3,"R",2,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"R",0,"R",1,"Z",0,"Z",0,"Z",0,"R",71,"R",24,"R",47,"R",66,"R",32,"R",34
138956,"R",1513,"R",813,"R",700,"R",2,"Z",0,"R",2,"R",24,"R",11,"R",13,"R",717,"R",350,"R",367,"R",50,"R",28,"R",22,"Z",0,"Z",0,"Z",0,"R",643,"R",382,"R",261,"R",36,"R",18,"R",18,"R",37,"R",20,"R",17,"R",4,"R",4,"Z",0
139010,"R",507,"R",190,"R",317,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",250,"R",86,"R",164,"R",18,"R",6,"R",12,"R",0,"R",0,"R",0,"R",226,"R",93,"R",133,"R",5,"R",1,"R",4,"R",4,"R",3,"R",1,"R",2,"R",1,"R",1
139144,"R",556,"R",206,"R",350,"R",3,"R",2,"R",1,"R",3,"R",1,"R",2,"R",29,"R",14,"R",15,"R",30,"R",10,"R",20,"R",0,"R",0,"R",0,"R",468,"R",170,"R",298,"R",17,"R",4,"R",13,"R",3,"R",2,"R",1,"R",3,"R",3,"R",0
139153,"R",105,"R",40,"R",65,"R",1,"R",0,"R",1,"R",12,"R",6,"R",6,"R",70,"R",24,"R",46,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",7,"R",4,"R",3,"R",0,"R",0,"R",0,"R",13,"R",5,"R",8,"R",1,"R",1,"R",0
139199,"R",878,"R",121,"R",757,"R",1,"Z",0,"R",1,"R",15,"R",3,"R",12,"R",338,"R",42,"R",296,"R",57,"R",3,"R",54,"Z",0,"Z",0,"Z",0,"R",405,"R",64,"R",341,"R",24,"R",3,"R",21,"R",20,"R",5,"R",15,"R",18,"R",1,"R",17
139205,"R",60,"R",35,"R",25,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",16,"R",9,"R",7,"R",3,"R",3,"R",0,"R",0,"R",0,"R",0,"R",33,"R",18,"R",15,"R",1,"Z",0,"R",1,"R",4,"R",2,"R",2,"R",2,"R",2,"R",0
139214,"R",15,"Z",0,"R",15,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"Z",0,"R",9,"R",3,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
139250,"R",546,"R",154,"R",392,"R",1,"R",0,"R",1,"R",11,"R",4,"R",7,"R",94,"R",22,"R",72,"R",24,"R",5,"R",19,"R",0,"R",0,"R",0,"R",375,"R",115,"R",260,"R",20,"R",4,"R",16,"R",14,"R",2,"R",12,"R",7,"R",2,"R",5
139278,"R",2475,"R",1067,"R",1408,"R",7,"R",3,"R",4,"R",26,"R",10,"R",16,"R",667,"R",238,"R",429,"R",102,"R",50,"R",52,"R",5,"R",1,"R",4,"R",1593,"R",734,"R",859,"R",50,"R",19,"R",31,"R",19,"R",9,"R",10,"R",6,"R",3,"R",3
139287,"R",12,"R",6,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"R",6,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
139311,"R",1250,"R",315,"R",935,"R",1,"R",0,"R",1,"R",57,"R",17,"R",40,"R",806,"R",163,"R",643,"R",39,"R",15,"R",24,"R",1,"R",0,"R",1,"R",232,"R",74,"R",158,"R",30,"R",9,"R",21,"R",46,"R",13,"R",33,"R",38,"R",24,"R",14
139348,"R",53,"R",23,"R",30,"R",0,"R",0,"R",0,"R",7,"R",3,"R",4,"R",5,"R",2,"R",3,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",32,"R",13,"R",19,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",7,"R",3,"R",4
139357,"R",891,"R",355,"R",536,"R",3,"Z",0,"R",3,"R",11,"R",5,"R",6,"R",362,"R",141,"R",221,"R",48,"R",23,"R",25,"R",2,"R",1,"R",1,"R",423,"R",172,"R",251,"R",19,"R",4,"R",15,"R",23,"R",9,"R",14,"Z",0,"Z",0,"Z",0
139366,"R",1810,"R",697,"R",1113,"R",7,"R",2,"R",5,"R",30,"R",14,"R",16,"R",584,"R",164,"R",420,"R",76,"R",28,"R",48,"R",2,"R",1,"R",1,"R",1041,"R",452,"R",589,"R",30,"R",13,"R",17,"R",0,"R",0,"R",0,"R",40,"R",23,"R",17
139384,"R",2287,"R",946,"R",1341,"R",6,"R",5,"R",1,"R",12,"R",7,"R",5,"R",197,"R",57,"R",140,"R",238,"R",138,"R",100,"Z",0,"Z",0,"Z",0,"R",1784,"R",721,"R",1063,"R",33,"R",8,"R",25,"R",1,"R",1,"Z",0,"R",16,"R",9,"R",7
139393,"R",251,"R",109,"R",142,"R",0,"R",0,"R",0,"R",7,"R",4,"R",3,"R",6,"R",2,"R",4,"R",9,"R",5,"R",4,"R",1,"R",0,"R",1,"R",217,"R",94,"R",123,"R",3,"R",1,"R",2,"R",0,"R",0,"R",0,"R",8,"R",3,"R",5
139463,"R",823,"R",277,"R",546,"R",3,"R",2,"R",1,"R",5,"R",2,"R",3,"R",31,"R",14,"R",17,"R",140,"R",42,"R",98,"R",0,"R",0,"R",0,"R",581,"R",190,"R",391,"R",12,"R",8,"R",4,"R",29,"R",8,"R",21,"R",22,"R",11,"R",11
139506,"R",86,"R",46,"R",40,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",84,"R",45,"R",39,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
139579,"R",505,"R",136,"R",369,"R",2,"R",2,"R",0,"R",27,"R",8,"R",19,"R",153,"R",37,"R",116,"R",34,"R",12,"R",22,"R",0,"R",0,"R",0,"R",272,"R",74,"R",198,"R",0,"R",0,"R",0,"R",16,"R",3,"R",13,"R",1,"R",0,"R",1
139621,"R",343,"R",124,"R",219,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",142,"R",46,"R",96,"R",8,"R",1,"R",7,"R",0,"R",0,"R",0,"R",173,"R",72,"R",101,"R",12,"R",4,"R",8,"R",6,"R",0,"R",6,"R",0,"R",0,"R",0
139630,"R",160,"R",82,"R",78,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",22,"R",8,"R",14,"R",6,"R",5,"R",1,"R",1,"Z",0,"R",1,"R",126,"R",68,"R",58,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",4,"R",1,"R",3
139658,"R",4174,"R",1660,"R",2514,"R",6,"R",5,"R",1,"R",589,"R",250,"R",339,"R",421,"R",103,"R",318,"R",236,"R",83,"R",153,"R",4,"R",2,"R",2,"R",1860,"R",748,"R",1112,"R",115,"R",46,"R",69,"R",220,"R",75,"R",145,"R",723,"R",348,"R",375
139700,"R",694,"R",216,"R",478,"R",1,"R",1,"R",0,"R",3,"R",0,"R",3,"R",90,"R",24,"R",66,"R",60,"R",21,"R",39,"R",1,"R",1,"R",0,"R",524,"R",161,"R",363,"R",10,"R",5,"R",5,"R",1,"R",0,"R",1,"R",4,"R",3,"R",1
139719,"R",472,"R",146,"R",326,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",421,"R",126,"R",295,"R",9,"R",3,"R",6,"R",0,"R",0,"R",0,"R",30,"R",13,"R",17,"R",5,"R",2,"R",3,"R",2,"R",0,"R",2,"R",4,"R",1,"R",3
139746,"R",42,"R",8,"R",34,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"R",12,"R",4,"R",8,"R",3,"R",1,"R",2,"Z",0,"Z",0,"Z",0,"R",25,"R",3,"R",22,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
139755,"R",6529,"R",4581,"R",1948,"R",3,"R",2,"R",1,"R",952,"R",648,"R",304,"R",306,"R",195,"R",111,"R",362,"R",259,"R",103,"R",4,"R",4,"R",0,"R",2940,"R",2094,"R",846,"R",188,"R",122,"R",66,"R",11,"R",8,"R",3,"R",1763,"R",1249,"R",514
139764,"R",648,"R",168,"R",480,"R",1,"R",1,"R",0,"R",7,"R",2,"R",5,"R",141,"R",33,"R",108,"R",14,"R",4,"R",10,"R",0,"R",0,"R",0,"R",465,"R",117,"R",348,"R",4,"R",0,"R",4,"R",0,"R",0,"R",0,"R",16,"R",11,"R",5
139861,"R",1631,"R",579,"R",1052,"R",2,"R",0,"R",2,"R",18,"R",3,"R",15,"R",144,"R",41,"R",103,"R",72,"R",24,"R",48,"R",0,"R",0,"R",0,"R",1331,"R",483,"R",848,"R",38,"R",16,"R",22,"R",5,"R",1,"R",4,"R",21,"R",11,"R",10
