UNITID,XCSTOTLT,CSTOTLT,XCSTOTLM,CSTOTLM,XCSTOTLW,CSTOTLW,XCSAIANT,CSAIANT,XCSAIANM,CSAIANM,XCSAIANW,CSAIANW,XCSASIAT,CSASIAT,XCSASIAM,CSASIAM,XCSASIAW,CSASIAW,XCSBKAAT,CSBKAAT,XCSBKAAM,CSBKAAM,XCSBKAAW,CSBKAAW,XCSHISPT,CSHISPT,XCSHISPM,CSHISPM,XCSHISPW,CSHISPW,XCSNHPIT,CSNHPIT,XCSNHPIM,CSNHPIM,XCSNHPIW,CSNHPIW,XCSWHITT,CSWHITT,XCSWHITM,CSWHITM,XCSWHITW,CSWHITW,XCS2MORT,CS2MORT,XCS2MORM,CS2MORM,XCS2MORW,CS2MORW,XCSUNKNT,CSUNKNT,XCSUNKNM,CSUNKNM,XCSUNKNW,CSUNKNW,XCSNRALT,CSNRALT,XCSNRALM,CSNRALM,XCSNRALW,CSNRALW,XCSGUUGU,CSGUUGUN,XCSGUUGA,CSGUUGAG,XCSGUUGT,CSGUUGTT,XCSGUGUN,CSGUGUN,XCSGUGAG,CSGUGAG,XCSGUGTT,CSGUGTOT,XCSGUTTUN,CSGUTOTUN,XCSGUTTAG,CSGUTOTAG,XCSGUTOT,CSGUTOT,XCSGUKN,CSGUKN    
487852,"R",18,"R",9,"R",9,"R",0,"R",0,"Z",0,"R",2,"R",1,"R",1,"R",4,"R",2,"R",2,"R",8,"R",4,"R",4,"Z",0,"Z",0,"Z",0,"R",4,"R",2,"R",2,"R",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",18
487861,"R",86,"R",12,"R",74,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"R",83,"R",12,"R",71,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",86
487889,"R",234,"R",20,"R",214,"R",19,"R",2,"R",17,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",183,"R",13,"R",170,"R",0,"R",0,"R",0,"R",27,"R",3,"R",24,"R",0,"R",0,"Z",0,"R",3,"R",2,"R",1,"R",0,"R",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",234
487904,"R",24,"R",14,"R",10,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",22,"R",12,"R",10,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"Z",0,"A",,"Z",0,"R",0,"A",,"R",0,"R",24
487922,"R",40,"R",0,"R",40,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",3,"R",0,"R",3,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",34,"R",0,"R",34,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",40
487959,"R",43,"R",0,"R",43,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",2,"R",0,"R",2,"R",15,"R",0,"R",15,"R",0,"R",0,"R",0,"R",21,"R",0,"R",21,"R",4,"R",0,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",43
487968,"R",41,"R",4,"R",37,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",37,"R",4,"R",33,"R",3,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"S",,"S",,"R",0,"S",,"S",,"R",0,"S",,"S",,"S",.
487977,"R",1162,"R",125,"R",1037,"R",22,"R",2,"R",20,"R",22,"R",1,"R",21,"R",263,"R",32,"R",231,"R",199,"R",32,"R",167,"R",8,"R",1,"R",7,"R",607,"R",51,"R",556,"R",41,"R",6,"R",35,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",1162
487995,"R",51,"R",10,"R",41,"Z",0,"Z",0,"Z",0,"R",48,"R",9,"R",39,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",51
488004,"R",6,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",6
488013,"R",68,"R",4,"R",64,"R",1,"R",1,"R",0,"R",3,"R",0,"R",3,"R",25,"R",1,"R",24,"R",27,"R",2,"R",25,"R",1,"R",0,"R",1,"R",2,"R",0,"R",2,"R",2,"R",0,"R",2,"R",7,"R",0,"R",7,"R",0,"R",0,"R",0,"R",0,"S",,"S",,"R",0,"A",,"R",0,"R",0,"S",,"S",,"S",.
488022,"R",12,"R",8,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"R",8,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",12
488031,"R",46,"R",21,"R",25,"R",0,"R",0,"R",0,"R",4,"R",0,"R",4,"R",6,"R",3,"R",3,"R",7,"R",4,"R",3,"R",0,"R",0,"R",0,"R",23,"R",12,"R",11,"R",2,"R",1,"R",1,"R",4,"R",1,"R",3,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",46
488059,"R",88,"R",28,"R",60,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",3,"R",2,"R",1,"R",78,"R",24,"R",54,"R",0,"R",0,"R",0,"R",6,"R",2,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",88
488077,"R",1584,"R",1546,"R",38,"R",8,"R",8,"R",0,"R",18,"R",17,"R",1,"R",80,"R",78,"R",2,"R",92,"R",89,"R",3,"R",6,"R",6,"R",0,"R",1215,"R",1187,"R",28,"R",117,"R",113,"R",4,"R",48,"R",48,"R",0,"R",0,"R",0,"R",0,"R",1,"A",,"R",1,"Z",0,"A",,"Z",0,"R",1,"A",,"R",1,"R",1583
488110,"R",41,"R",7,"R",34,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"R",23,"R",5,"R",18,"Z",0,"Z",0,"Z",0,"R",16,"Z",0,"R",16,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",41
488129,"R",4,"R",0,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4,"R",0,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",4
488138,"R",78,"R",6,"R",72,"R",2,"Z",0,"R",2,"R",0,"Z",0,"R",0,"R",55,"R",6,"R",49,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",19,"Z",0,"R",19,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",78
488147,"R",140,"R",9,"R",131,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",28,"R",2,"R",26,"R",57,"R",2,"R",55,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",55,"R",5,"R",50,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",140
488174,"R",24,"R",14,"R",10,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",18,"R",11,"R",7,"R",4,"R",2,"R",2,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",24
488183,"R",11,"R",0,"R",11,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11,"R",0,"R",11,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",11
488192,"R",50,"R",50,"R",0,"R",0,"R",0,"R",0,"R",4,"R",4,"R",0,"R",1,"R",1,"R",0,"R",30,"R",30,"R",0,"R",0,"R",0,"R",0,"R",15,"R",15,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",50
488217,"R",89,"R",6,"R",83,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9,"R",0,"R",9,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",75,"R",5,"R",70,"R",3,"R",0,"R",3,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",89
488226,"R",8,"R",5,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",1,"R",1,"R",0,"R",6,"R",3,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",8
488253,"R",81,"R",49,"R",32,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",18,"R",11,"R",7,"R",16,"R",11,"R",5,"R",0,"R",0,"R",0,"R",29,"R",15,"R",14,"R",13,"R",9,"R",4,"R",2,"R",2,"Z",0,"R",1,"R",0,"R",1,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",81
488262,"R",8,"R",6,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4,"R",3,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4,"R",3,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",8
488271,"R",51,"R",1,"R",50,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3,"R",0,"R",3,"R",5,"R",0,"R",5,"R",2,"R",0,"R",2,"R",31,"R",0,"R",31,"R",4,"R",1,"R",3,"R",6,"Z",0,"R",6,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"Z",0,"A",,"Z",0,"R",0,"A",,"R",0,"R",51
488280,"R",69,"R",55,"R",14,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",17,"R",14,"R",3,"R",19,"R",13,"R",6,"R",0,"R",0,"R",0,"R",21,"R",17,"R",4,"R",8,"R",8,"R",0,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"Z",0,"A",,"Z",0,"R",0,"A",,"R",0,"R",69
488299,"R",29,"R",4,"R",25,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",28,"R",4,"R",24,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",29
488305,"R",44,"R",29,"R",15,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3,"R",2,"R",1,"R",7,"R",5,"R",2,"R",0,"R",0,"R",0,"R",26,"R",18,"R",8,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",6,"R",3,"R",3,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",44
488314,"R",3,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",3
488332,"R",48,"R",6,"R",42,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",43,"R",5,"R",38,"R",3,"R",0,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",48
488350,"R",17,"R",17,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",16,"R",16,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",17
488369,"R",39,"R",32,"R",7,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",20,"R",14,"R",6,"R",4,"R",4,"R",0,"R",0,"R",0,"R",0,"R",11,"R",10,"R",1,"R",2,"R",2,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",39
488378,"R",110,"R",4,"R",106,"R",4,"Z",0,"R",4,"R",8,"R",1,"R",7,"R",3,"Z",0,"R",3,"R",4,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",91,"R",3,"R",88,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"Z",0,"A",,"Z",0,"R",0,"A",,"R",0,"R",110
488387,"R",148,"R",37,"R",111,"R",1,"R",0,"R",1,"R",14,"R",5,"R",9,"R",48,"R",11,"R",37,"R",30,"R",9,"R",21,"R",3,"R",0,"R",3,"R",44,"R",8,"R",36,"R",2,"R",1,"R",1,"R",5,"R",2,"R",3,"R",1,"R",1,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",148
488396,"R",32,"R",30,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",32,"R",30,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",32
488411,"R",130,"R",1,"R",129,"R",2,"R",0,"R",2,"R",3,"R",0,"R",3,"R",4,"R",0,"R",4,"R",23,"R",0,"R",23,"R",2,"R",0,"R",2,"R",78,"R",1,"R",77,"R",15,"R",0,"R",15,"R",3,"R",0,"R",3,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",130
488420,"R",114,"R",9,"R",105,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",19,"R",1,"R",18,"R",7,"R",1,"R",6,"R",0,"R",0,"R",0,"R",77,"R",7,"R",70,"R",9,"R",0,"R",9,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",114
488439,"R",48,"R",40,"R",8,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"R",33,"R",27,"R",6,"R",5,"R",4,"R",1,"Z",0,"Z",0,"Z",0,"R",4,"R",4,"Z",0,"R",3,"R",2,"R",1,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",48
488448,"R",60,"R",37,"R",23,"R",2,"R",0,"R",2,"R",3,"R",1,"R",2,"R",7,"R",3,"R",4,"R",5,"R",4,"R",1,"R",0,"R",0,"R",0,"R",35,"R",25,"R",10,"R",6,"R",4,"R",2,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",60
488527,"R",165,"R",82,"R",83,"R",2,"R",2,"R",0,"R",41,"R",12,"R",29,"R",7,"R",4,"R",3,"R",10,"R",5,"R",5,"R",1,"R",0,"R",1,"R",87,"R",53,"R",34,"R",14,"R",6,"R",8,"R",3,"R",0,"R",3,"R",0,"R",0,"R",0,"Z",0,"A",,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",165
488554,"R",134,"R",55,"R",79,"R",0,"R",0,"R",0,"R",25,"R",6,"R",19,"R",6,"R",4,"R",2,"R",29,"R",9,"R",20,"R",0,"R",0,"R",0,"R",58,"R",29,"R",29,"R",8,"R",4,"R",4,"R",8,"R",3,"R",5,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",134
488563,"R",7,"R",4,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5,"R",3,"R",2,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",7
488572,"R",29,"R",11,"R",18,"R",0,"R",0,"R",0,"R",14,"R",5,"R",9,"R",0,"R",0,"R",0,"R",8,"R",3,"R",5,"R",0,"R",0,"R",0,"R",6,"R",3,"R",3,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"Z",0,"A",,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",29
488590,"R",7,"R",3,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",3,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",7
488651,"R",120,"R",16,"R",104,"R",1,"R",0,"R",1,"R",1,"R",1,"R",0,"R",2,"R",0,"R",2,"R",92,"R",12,"R",80,"R",0,"R",0,"R",0,"R",19,"R",2,"R",17,"R",2,"R",0,"R",2,"R",3,"R",1,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",120
488679,"R",3022,"R",809,"R",2213,"R",7,"R",2,"R",5,"R",45,"R",14,"R",31,"R",635,"R",135,"R",500,"R",124,"R",26,"R",98,"R",3,"R",1,"R",2,"R",2002,"R",547,"R",1455,"R",89,"R",18,"R",71,"R",46,"R",14,"R",32,"R",71,"R",52,"R",19,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",3022
488721,"R",92,"R",84,"R",8,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",7,"R",6,"R",1,"R",0,"R",0,"R",0,"R",83,"R",76,"R",7,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",1,"A",,"R",1,"R",1,"A",,"R",1,"R",91
488730,"R",846,"R",332,"R",514,"R",1,"R",1,"R",0,"R",29,"R",18,"R",11,"R",101,"R",35,"R",66,"R",430,"R",168,"R",262,"R",2,"R",1,"R",1,"R",259,"R",100,"R",159,"R",18,"R",6,"R",12,"R",6,"R",3,"R",3,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",846
488749,"R",66,"R",10,"R",56,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",3,"R",29,"R",5,"R",24,"R",10,"R",3,"R",7,"Z",0,"Z",0,"Z",0,"R",23,"R",2,"R",21,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",66
488776,"R",108,"R",32,"R",76,"R",0,"R",0,"R",0,"R",12,"R",2,"R",10,"R",8,"R",1,"R",7,"R",8,"R",4,"R",4,"R",1,"R",1,"R",0,"R",49,"R",11,"R",38,"R",0,"R",0,"R",0,"R",30,"R",13,"R",17,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",108
488785,"R",77,"R",37,"R",40,"R",1,"R",1,"R",0,"R",3,"R",0,"R",3,"R",3,"R",3,"R",0,"R",39,"R",17,"R",22,"R",2,"R",2,"R",0,"R",21,"R",9,"R",12,"R",3,"R",3,"R",0,"R",0,"R",0,"R",0,"R",5,"R",2,"R",3,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",77
488800,"R",665,"R",198,"R",467,"R",7,"R",5,"R",2,"R",70,"R",20,"R",50,"R",35,"R",16,"R",19,"R",182,"R",46,"R",136,"R",5,"R",3,"R",2,"R",288,"R",86,"R",202,"R",40,"R",9,"R",31,"R",38,"R",13,"R",25,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",665
488837,"R",206,"R",181,"R",25,"R",1,"R",1,"R",0,"R",4,"R",4,"R",0,"R",124,"R",107,"R",17,"R",4,"R",2,"R",2,"R",0,"R",0,"R",0,"R",73,"R",67,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",206
488846,"R",4260,"R",2421,"R",1839,"R",5,"R",5,"R",0,"R",116,"R",67,"R",49,"R",174,"R",71,"R",103,"R",101,"R",56,"R",45,"R",2,"R",2,"R",0,"R",305,"R",141,"R",164,"R",12,"R",2,"R",10,"R",3545,"R",2077,"R",1468,"R",0,"R",0,"R",0,"R",2,"S",,"S",,"R",2,"S",,"S",,"R",4,"S",,"S",,"S",.
488891,"R",155,"R",28,"R",127,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",32,"R",4,"R",28,"R",116,"R",22,"R",94,"R",0,"R",0,"R",0,"R",4,"R",1,"R",3,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",155
488907,"R",10,"R",1,"R",9,"R",0,"R",0,"R",0,"R",3,"R",0,"R",3,"R",1,"R",0,"R",1,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",5,"R",1,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",10
488916,"R",34,"Z",0,"R",34,"R",3,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",18,"Z",0,"R",18,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",12,"Z",0,"R",12,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"S",,"S",,"Z",0,"A",,"Z",0,"R",0,"S",,"S",,"S",.
488934,"R",2653,"R",1386,"R",1267,"R",273,"R",149,"R",124,"R",109,"R",61,"R",48,"R",252,"R",99,"R",153,"R",729,"R",314,"R",415,"R",4,"R",1,"R",3,"R",1153,"R",682,"R",471,"R",133,"R",80,"R",53,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"A",,"R",5,"Z",0,"A",,"Z",0,"R",5,"A",,"R",5,"R",2648
488952,"R",40,"R",2,"R",38,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",6,"Z",0,"R",6,"R",6,"Z",0,"R",6,"Z",0,"Z",0,"Z",0,"R",7,"Z",0,"R",7,"Z",0,"Z",0,"Z",0,"R",19,"R",2,"R",17,"R",1,"Z",0,"R",1,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",40
488961,"R",51,"R",2,"R",49,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"Z",0,"R",10,"R",6,"R",1,"R",5,"Z",0,"Z",0,"Z",0,"R",13,"R",1,"R",12,"R",3,"Z",0,"R",3,"R",18,"Z",0,"R",18,"R",1,"Z",0,"R",1,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",51
488970,"R",55,"R",5,"R",50,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",18,"Z",0,"R",18,"R",1,"Z",0,"R",1,"R",32,"R",5,"R",27,"R",1,"Z",0,"R",1,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",55
488989,"R",99,"R",1,"R",98,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"R",10,"Z",0,"R",10,"R",37,"Z",0,"R",37,"Z",0,"Z",0,"Z",0,"R",44,"R",1,"R",43,"R",6,"Z",0,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",99
