UNITID,XCSTOTLT,CSTOTLT,XCSTOTLM,CSTOTLM,XCSTOTLW,CSTOTLW,XCSAIANT,CSAIANT,XCSAIANM,CSAIANM,XCSAIANW,CSAIANW,XCSASIAT,CSASIAT,XCSASIAM,CSASIAM,XCSASIAW,CSASIAW,XCSBKAAT,CSBKAAT,XCSBKAAM,CSBKAAM,XCSBKAAW,CSBKAAW,XCSHISPT,CSHISPT,XCSHISPM,CSHISPM,XCSHISPW,CSHISPW,XCSNHPIT,CSNHPIT,XCSNHPIM,CSNHPIM,XCSNHPIW,CSNHPIW,XCSWHITT,CSWHITT,XCSWHITM,CSWHITM,XCSWHITW,CSWHITW,XCS2MORT,CS2MORT,XCS2MORM,CS2MORM,XCS2MORW,CS2MORW,XCSUNKNT,CSUNKNT,XCSUNKNM,CSUNKNM,XCSUNKNW,CSUNKNW,XCSNRALT,CSNRALT,XCSNRALM,CSNRALM,XCSNRALW,CSNRALW 
160409,"R",19,"R",19,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7,"R",7,"R",0,"R",0,"R",0,"R",0,"R",12,"R",12,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
160472,"R",86,"R",3,"R",83,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",23,"R",1,"R",22,"R",19,"R",2,"R",17,"R",0,"R",0,"R",0,"R",44,"R",0,"R",44,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
160481,"R",517,"R",200,"R",317,"R",19,"R",7,"R",12,"R",8,"R",1,"R",7,"R",93,"R",39,"R",54,"R",25,"R",12,"R",13,"R",3,"R",1,"R",2,"R",323,"R",120,"R",203,"R",36,"R",12,"R",24,"R",10,"R",8,"R",2,"R",0,"R",0,"R",0
160524,"R",138,"R",25,"R",113,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",78,"R",16,"R",62,"R",3,"R",1,"R",2,"Z",0,"Z",0,"Z",0,"R",53,"R",8,"R",45,"R",4,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
160579,"R",793,"R",398,"R",395,"R",9,"R",4,"R",5,"R",6,"R",3,"R",3,"R",159,"R",57,"R",102,"R",31,"R",13,"R",18,"R",5,"R",2,"R",3,"R",538,"R",302,"R",236,"R",32,"R",13,"R",19,"R",4,"R",2,"R",2,"R",9,"R",2,"R",7
160597,"R",22,"R",6,"R",16,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",22,"R",6,"R",16,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
160612,"R",2175,"R",768,"R",1407,"R",6,"R",3,"R",3,"R",23,"R",9,"R",14,"R",366,"R",108,"R",258,"R",133,"R",64,"R",69,"R",1,"R",1,"R",0,"R",1457,"R",498,"R",959,"R",96,"R",39,"R",57,"R",22,"R",12,"R",10,"R",71,"R",34,"R",37
160621,"R",1187,"R",393,"R",794,"R",3,"R",1,"R",2,"R",23,"R",15,"R",8,"R",1024,"R",313,"R",711,"R",14,"R",4,"R",10,"R",0,"R",0,"R",0,"R",87,"R",44,"R",43,"R",23,"R",10,"R",13,"R",7,"R",3,"R",4,"R",6,"R",3,"R",3
160630,"R",351,"R",89,"R",262,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",288,"R",71,"R",217,"R",2,"R",0,"R",2,"R",1,"R",0,"R",1,"R",11,"R",5,"R",6,"R",3,"R",0,"R",3,"R",43,"R",13,"R",30,"R",3,"R",0,"R",3
160649,"R",235,"R",41,"R",194,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",205,"R",35,"R",170,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",23,"R",3,"R",20,"R",3,"R",2,"R",1,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0
160658,"R",3573,"R",1434,"R",2139,"R",12,"R",4,"R",8,"R",95,"R",42,"R",53,"R",644,"R",200,"R",444,"R",203,"R",80,"R",123,"R",1,"R",1,"R",0,"R",2338,"R",960,"R",1378,"R",92,"R",45,"R",47,"R",91,"R",42,"R",49,"R",97,"R",60,"R",37
160667,"R",962,"R",558,"R",404,"R",3,"R",2,"R",1,"R",5,"R",3,"R",2,"R",280,"R",131,"R",149,"R",34,"R",29,"R",5,"R",7,"R",2,"R",5,"R",580,"R",360,"R",220,"R",18,"R",11,"R",7,"R",29,"R",17,"R",12,"R",6,"R",3,"R",3
160755,"R",4080,"R",1614,"R",2466,"R",9,"R",6,"R",3,"R",231,"R",94,"R",137,"R",310,"R",88,"R",222,"R",303,"R",107,"R",196,"R",2,"R",1,"R",1,"R",2431,"R",931,"R",1500,"R",108,"R",38,"R",70,"R",109,"R",43,"R",66,"R",577,"R",306,"R",271
160904,"R",560,"R",131,"R",429,"Z",0,"Z",0,"Z",0,"R",67,"R",27,"R",40,"R",381,"R",66,"R",315,"R",18,"R",7,"R",11,"Z",0,"Z",0,"Z",0,"R",37,"R",12,"R",25,"R",18,"R",3,"R",15,"R",26,"R",10,"R",16,"R",13,"R",6,"R",7
160959,"R",86,"R",25,"R",61,"R",0,"R",0,"R",0,"R",3,"R",2,"R",1,"R",2,"R",0,"R",2,"R",4,"R",0,"R",4,"R",0,"R",0,"R",0,"R",51,"R",18,"R",33,"R",3,"R",1,"R",2,"R",5,"R",1,"R",4,"R",18,"R",3,"R",15
160977,"R",466,"R",232,"R",234,"R",0,"R",0,"R",0,"R",22,"R",10,"R",12,"R",26,"R",15,"R",11,"R",24,"R",8,"R",16,"R",0,"R",0,"R",0,"R",337,"R",173,"R",164,"R",21,"R",12,"R",9,"R",1,"R",0,"R",1,"R",35,"R",14,"R",21
160995,"R",173,"R",28,"R",145,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",2,"R",3,"R",3,"R",2,"R",1,"Z",0,"Z",0,"Z",0,"R",161,"R",23,"R",138,"R",3,"R",1,"R",2,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0
161004,"R",448,"R",210,"R",238,"R",1,"Z",0,"R",1,"R",45,"R",21,"R",24,"R",39,"R",20,"R",19,"R",44,"R",21,"R",23,"Z",0,"Z",0,"Z",0,"R",256,"R",123,"R",133,"R",32,"R",8,"R",24,"R",3,"R",2,"R",1,"R",28,"R",15,"R",13
161022,"R",68,"R",5,"R",63,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",2,"Z",0,"R",2,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"R",59,"R",4,"R",55,"R",2,"Z",0,"R",2,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0
161077,"R",385,"R",174,"R",211,"R",2,"R",0,"R",2,"R",2,"R",0,"R",2,"R",29,"R",10,"R",19,"R",6,"R",4,"R",2,"R",1,"R",1,"R",0,"R",311,"R",145,"R",166,"R",10,"R",2,"R",8,"R",16,"R",7,"R",9,"R",8,"R",5,"R",3
161086,"R",523,"R",246,"R",277,"Z",0,"Z",0,"Z",0,"R",43,"R",17,"R",26,"R",21,"R",11,"R",10,"R",43,"R",21,"R",22,"Z",0,"Z",0,"Z",0,"R",344,"R",158,"R",186,"R",27,"R",12,"R",15,"R",8,"R",6,"R",2,"R",37,"R",21,"R",16
161138,"R",397,"R",172,"R",225,"R",8,"R",2,"R",6,"R",3,"R",1,"R",2,"R",3,"R",3,"R",0,"R",6,"R",2,"R",4,"R",1,"R",0,"R",1,"R",349,"R",151,"R",198,"R",10,"R",4,"R",6,"R",13,"R",7,"R",6,"R",4,"R",2,"R",2
161192,"R",440,"R",154,"R",286,"R",1,"R",0,"R",1,"R",2,"R",0,"R",2,"R",7,"R",4,"R",3,"R",13,"R",4,"R",9,"R",0,"R",0,"R",0,"R",399,"R",135,"R",264,"R",8,"R",4,"R",4,"R",10,"R",7,"R",3,"R",0,"R",0,"R",0
161208,"R",42,"R",38,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",39,"R",36,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0
161217,"R",543,"R",152,"R",391,"R",7,"R",4,"R",3,"R",4,"R",0,"R",4,"R",12,"R",5,"R",7,"R",13,"R",4,"R",9,"R",2,"R",1,"R",1,"R",465,"R",117,"R",348,"R",17,"R",9,"R",8,"R",23,"R",12,"R",11,"R",0,"R",0,"R",0
161226,"R",389,"R",101,"R",288,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",6,"R",2,"R",4,"R",8,"R",3,"R",5,"R",0,"R",0,"R",0,"R",343,"R",87,"R",256,"R",9,"R",2,"R",7,"R",18,"R",6,"R",12,"R",3,"R",0,"R",3
161235,"R",243,"R",57,"R",186,"R",1,"R",0,"R",1,"R",3,"R",1,"R",2,"R",10,"R",1,"R",9,"R",8,"R",1,"R",7,"R",1,"R",1,"R",0,"R",171,"R",37,"R",134,"R",14,"R",3,"R",11,"R",22,"R",6,"R",16,"R",13,"R",7,"R",6
161253,"R",2427,"R",1139,"R",1288,"R",27,"R",9,"R",18,"R",40,"R",21,"R",19,"R",35,"R",25,"R",10,"R",83,"R",40,"R",43,"R",0,"R",0,"R",0,"R",1952,"R",901,"R",1051,"R",71,"R",37,"R",34,"R",102,"R",40,"R",62,"R",117,"R",66,"R",51
161299,"R",203,"R",169,"R",34,"R",0,"R",0,"R",0,"R",3,"R",3,"R",0,"R",1,"R",1,"R",0,"R",3,"R",1,"R",2,"R",0,"R",0,"R",0,"R",171,"R",146,"R",25,"R",0,"R",0,"R",0,"R",25,"R",18,"R",7,"R",0,"R",0,"R",0
161341,"R",196,"R",77,"R",119,"Z",0,"Z",0,"Z",0,"R",3,"R",2,"R",1,"R",4,"R",2,"R",2,"R",8,"R",3,"R",5,"Z",0,"Z",0,"Z",0,"R",161,"R",59,"R",102,"R",3,"R",2,"R",1,"R",5,"R",3,"R",2,"R",12,"R",6,"R",6
161457,"R",1563,"R",448,"R",1115,"R",5,"R",2,"R",3,"R",90,"R",33,"R",57,"R",72,"R",21,"R",51,"R",21,"R",6,"R",15,"R",1,"Z",0,"R",1,"R",1244,"R",333,"R",911,"R",17,"R",6,"R",11,"R",102,"R",39,"R",63,"R",11,"R",8,"R",3
161484,"R",153,"R",67,"R",86,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",3,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"R",143,"R",65,"R",78,"R",1,"R",1,"Z",0,"R",1,"Z",0,"R",1,"R",1,"Z",0,"R",1
161493,"R",68,"R",4,"R",64,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",1,"R",0,"R",1,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",62,"R",4,"R",58,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0
161509,"R",112,"R",31,"R",81,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",1,"R",0,"R",1,"R",5,"R",1,"R",4,"R",0,"R",0,"R",0,"R",81,"R",23,"R",58,"R",1,"R",0,"R",1,"R",23,"R",6,"R",17,"R",0,"R",0,"R",0
161518,"R",538,"R",189,"R",349,"R",2,"R",1,"R",1,"R",8,"R",4,"R",4,"R",5,"R",3,"R",2,"R",18,"R",8,"R",10,"R",1,"R",1,"Z",0,"R",350,"R",132,"R",218,"R",2,"R",1,"R",1,"R",152,"R",39,"R",113,"Z",0,"Z",0,"Z",0
161527,"R",219,"R",24,"R",195,"Z",0,"Z",0,"Z",0,"R",7,"R",1,"R",6,"R",6,"R",1,"R",5,"R",7,"R",3,"R",4,"Z",0,"Z",0,"Z",0,"R",195,"R",18,"R",177,"R",3,"Z",0,"R",3,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0
161545,"R",775,"R",330,"R",445,"R",2,"R",0,"R",2,"R",16,"R",9,"R",7,"R",52,"R",23,"R",29,"R",27,"R",8,"R",19,"R",1,"R",1,"Z",0,"R",621,"R",265,"R",356,"R",25,"R",8,"R",17,"R",26,"R",14,"R",12,"R",5,"R",2,"R",3
161554,"R",1831,"R",569,"R",1262,"R",11,"R",3,"R",8,"R",36,"R",10,"R",26,"R",97,"R",34,"R",63,"R",39,"R",16,"R",23,"R",0,"R",0,"R",0,"R",1523,"R",464,"R",1059,"R",41,"R",8,"R",33,"R",66,"R",24,"R",42,"R",18,"R",10,"R",8
161563,"R",223,"R",102,"R",121,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",11,"R",8,"R",3,"R",3,"R",1,"R",2,"Z",0,"Z",0,"Z",0,"R",192,"R",84,"R",108,"R",5,"R",3,"R",2,"R",5,"R",2,"R",3,"R",6,"R",3,"R",3
161572,"R",197,"R",82,"R",115,"R",2,"R",1,"R",1,"R",4,"R",2,"R",2,"R",4,"R",3,"R",1,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",177,"R",75,"R",102,"R",8,"R",1,"R",7,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0
161581,"R",79,"R",45,"R",34,"R",3,"R",2,"R",1,"R",1,"R",1,"R",0,"R",2,"R",2,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",67,"R",39,"R",28,"R",1,"R",0,"R",1,"R",2,"R",1,"R",1,"R",2,"R",0,"R",2
161688,"R",534,"R",129,"R",405,"R",1,"Z",0,"R",1,"R",4,"R",1,"R",3,"R",30,"R",11,"R",19,"R",13,"R",3,"R",10,"Z",0,"Z",0,"Z",0,"R",461,"R",110,"R",351,"R",16,"R",3,"R",13,"R",5,"R",1,"R",4,"R",4,"Z",0,"R",4
161767,"R",2022,"R",742,"R",1280,"R",6,"R",3,"R",3,"R",100,"R",38,"R",62,"R",304,"R",111,"R",193,"R",161,"R",51,"R",110,"R",1,"R",0,"R",1,"R",1177,"R",432,"R",745,"R",109,"R",32,"R",77,"R",127,"R",61,"R",66,"R",37,"R",14,"R",23
161800,"R",40,"R",17,"R",23,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",25,"R",11,"R",14,"R",3,"R",2,"R",1,"Z",0,"Z",0,"Z",0,"R",12,"R",4,"R",8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
161855,"R",26,"R",1,"R",25,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",26,"R",1,"R",25,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
161864,"R",520,"R",172,"R",348,"Z",0,"Z",0,"Z",0,"R",3,"R",1,"R",2,"R",308,"R",80,"R",228,"R",15,"R",4,"R",11,"R",1,"Z",0,"R",1,"R",29,"R",14,"R",15,"R",12,"R",5,"R",7,"R",11,"R",5,"R",6,"R",141,"R",63,"R",78
161873,"R",1167,"R",468,"R",699,"R",5,"R",1,"R",4,"R",76,"R",29,"R",47,"R",431,"R",140,"R",291,"R",77,"R",33,"R",44,"R",2,"R",1,"R",1,"R",449,"R",200,"R",249,"R",43,"R",22,"R",21,"R",48,"R",26,"R",22,"R",36,"R",16,"R",20
162007,"R",1175,"R",391,"R",784,"R",1,"R",0,"R",1,"R",20,"R",7,"R",13,"R",897,"R",292,"R",605,"R",57,"R",10,"R",47,"R",1,"R",0,"R",1,"R",43,"R",13,"R",30,"R",36,"R",5,"R",31,"R",31,"R",12,"R",19,"R",89,"R",52,"R",37
162061,"R",177,"R",137,"R",40,"R",0,"R",0,"R",0,"R",13,"R",11,"R",2,"R",53,"R",36,"R",17,"R",16,"R",10,"R",6,"R",1,"R",0,"R",1,"R",75,"R",65,"R",10,"R",7,"R",5,"R",2,"R",11,"R",9,"R",2,"R",1,"R",1,"R",0
162104,"R",277,"R",96,"R",181,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",12,"R",3,"R",9,"R",20,"R",10,"R",10,"R",1,"R",0,"R",1,"R",222,"R",76,"R",146,"R",15,"R",5,"R",10,"R",7,"R",2,"R",5,"R",0,"R",0,"R",0
162122,"R",1121,"R",382,"R",739,"R",8,"R",3,"R",5,"R",47,"R",20,"R",27,"R",215,"R",70,"R",145,"R",79,"R",25,"R",54,"R",4,"R",4,"R",0,"R",664,"R",230,"R",434,"R",81,"R",23,"R",58,"R",13,"R",4,"R",9,"R",10,"R",3,"R",7
162168,"R",296,"R",84,"R",212,"R",1,"R",0,"R",1,"R",3,"R",1,"R",2,"R",32,"R",5,"R",27,"R",17,"R",3,"R",14,"R",0,"R",0,"R",0,"R",223,"R",66,"R",157,"R",5,"R",2,"R",3,"R",11,"R",5,"R",6,"R",4,"R",2,"R",2
162210,"R",261,"R",72,"R",189,"Z",0,"Z",0,"Z",0,"R",10,"R",1,"R",9,"R",123,"R",23,"R",100,"R",31,"R",9,"R",22,"Z",0,"Z",0,"Z",0,"R",18,"R",7,"R",11,"R",6,"Z",0,"R",6,"R",32,"R",16,"R",16,"R",41,"R",16,"R",25
162283,"R",396,"R",80,"R",316,"R",1,"R",0,"R",1,"R",2,"R",0,"R",2,"R",306,"R",47,"R",259,"R",7,"R",3,"R",4,"R",0,"R",0,"R",0,"R",9,"R",5,"R",4,"R",7,"R",5,"R",2,"R",11,"R",4,"R",7,"R",53,"R",16,"R",37
162335,"R",16,"R",1,"R",15,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"Z",0,"R",9,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
162371,"R",458,"R",423,"R",35,"R",1,"R",1,"Z",0,"R",6,"R",5,"R",1,"R",316,"R",293,"R",23,"R",7,"R",6,"R",1,"Z",0,"Z",0,"Z",0,"R",127,"R",118,"R",9,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0
162557,"R",957,"R",393,"R",564,"R",2,"R",0,"R",2,"R",39,"R",17,"R",22,"R",132,"R",50,"R",82,"R",136,"R",41,"R",95,"R",1,"R",0,"R",1,"R",590,"R",261,"R",329,"R",39,"R",19,"R",20,"R",1,"R",0,"R",1,"R",17,"R",5,"R",12
162584,"R",1280,"R",510,"R",770,"R",0,"R",0,"R",0,"R",32,"R",10,"R",22,"R",245,"R",105,"R",140,"R",46,"R",19,"R",27,"R",0,"R",0,"R",0,"R",711,"R",293,"R",418,"R",46,"R",15,"R",31,"R",24,"R",10,"R",14,"R",176,"R",58,"R",118
162609,"R",110,"R",58,"R",52,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3,"R",1,"R",2,"R",3,"R",2,"R",1,"R",0,"R",0,"R",0,"R",100,"R",52,"R",48,"R",3,"R",2,"R",1,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0
162654,"R",523,"R",125,"R",398,"R",0,"R",0,"R",0,"R",16,"R",3,"R",13,"R",65,"R",15,"R",50,"R",28,"R",8,"R",20,"R",0,"R",0,"R",0,"R",253,"R",59,"R",194,"R",16,"R",4,"R",12,"R",140,"R",33,"R",107,"R",5,"R",3,"R",2
162690,"R",747,"R",236,"R",511,"R",3,"R",1,"R",2,"R",23,"R",8,"R",15,"R",80,"R",32,"R",48,"R",49,"R",7,"R",42,"R",0,"R",0,"R",0,"R",530,"R",160,"R",370,"R",31,"R",13,"R",18,"R",21,"R",7,"R",14,"R",10,"R",8,"R",2
162706,"R",871,"R",317,"R",554,"R",2,"R",0,"R",2,"R",31,"R",16,"R",15,"R",102,"R",32,"R",70,"R",47,"R",17,"R",30,"R",1,"R",0,"R",1,"R",640,"R",237,"R",403,"R",30,"R",12,"R",18,"R",3,"R",0,"R",3,"R",15,"R",3,"R",12
162760,"R",549,"R",212,"R",337,"R",1,"Z",0,"R",1,"R",19,"R",7,"R",12,"R",57,"R",19,"R",38,"R",39,"R",12,"R",27,"R",3,"Z",0,"R",3,"R",338,"R",132,"R",206,"R",21,"R",4,"R",17,"R",16,"R",6,"R",10,"R",55,"R",32,"R",23
162779,"R",1275,"R",503,"R",772,"R",4,"R",0,"R",4,"R",162,"R",69,"R",93,"R",337,"R",103,"R",234,"R",122,"R",53,"R",69,"R",2,"R",1,"R",1,"R",456,"R",202,"R",254,"R",67,"R",27,"R",40,"R",36,"R",16,"R",20,"R",89,"R",32,"R",57
162830,"R",145,"R",2,"R",143,"R",0,"R",0,"R",0,"R",6,"R",0,"R",6,"R",55,"R",0,"R",55,"R",11,"R",0,"R",11,"R",1,"R",0,"R",1,"R",68,"R",1,"R",67,"R",2,"R",1,"R",1,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0
162928,"R",9479,"R",4187,"R",5292,"R",11,"R",3,"R",8,"R",1211,"R",534,"R",677,"R",697,"R",211,"R",486,"R",723,"R",334,"R",389,"R",4,"R",1,"R",3,"R",3635,"R",1688,"R",1947,"R",345,"R",156,"R",189,"R",297,"R",147,"R",150,"R",2556,"R",1113,"R",1443
163028,"R",386,"R",355,"R",31,"R",1,"R",1,"R",0,"R",17,"R",17,"R",0,"R",181,"R",166,"R",15,"R",77,"R",75,"R",2,"R",3,"R",3,"R",0,"R",78,"R",70,"R",8,"R",10,"R",9,"R",1,"R",19,"R",14,"R",5,"R",0,"R",0,"R",0
163046,"R",1573,"R",522,"R",1051,"R",1,"R",0,"R",1,"R",63,"R",15,"R",48,"R",129,"R",43,"R",86,"R",127,"R",43,"R",84,"R",0,"R",0,"R",0,"R",1184,"R",403,"R",781,"R",38,"R",10,"R",28,"R",6,"R",1,"R",5,"R",25,"R",7,"R",18
163204,"R",14796,"R",7667,"R",7129,"R",60,"R",24,"R",36,"R",865,"R",481,"R",384,"R",4159,"R",1921,"R",2238,"R",1833,"R",986,"R",847,"R",88,"R",41,"R",47,"R",5513,"R",3144,"R",2369,"R",608,"R",286,"R",322,"R",1457,"R",693,"R",764,"R",213,"R",91,"R",122
163259,"R",2464,"R",616,"R",1848,"R",2,"R",0,"R",2,"R",349,"R",100,"R",249,"R",414,"R",84,"R",330,"R",190,"R",44,"R",146,"R",0,"R",0,"R",0,"R",1263,"R",317,"R",946,"R",90,"R",22,"R",68,"R",58,"R",18,"R",40,"R",98,"R",31,"R",67
163268,"R",3480,"R",1775,"R",1705,"R",1,"R",1,"R",0,"R",653,"R",324,"R",329,"R",585,"R",261,"R",324,"R",281,"R",121,"R",160,"R",4,"R",2,"R",2,"R",1319,"R",731,"R",588,"R",134,"R",65,"R",69,"R",94,"R",48,"R",46,"R",409,"R",222,"R",187
163286,"R",10965,"R",5537,"R",5428,"R",10,"R",3,"R",7,"R",1656,"R",820,"R",836,"R",1230,"R",497,"R",733,"R",931,"R",435,"R",496,"R",7,"R",6,"R",1,"R",4858,"R",2549,"R",2309,"R",389,"R",183,"R",206,"R",391,"R",197,"R",194,"R",1493,"R",847,"R",646
163295,"R",606,"R",177,"R",429,"R",3,"R",1,"R",2,"R",50,"R",15,"R",35,"R",79,"R",36,"R",43,"R",62,"R",10,"R",52,"R",1,"R",0,"R",1,"R",216,"R",66,"R",150,"R",23,"R",4,"R",19,"R",12,"R",4,"R",8,"R",160,"R",41,"R",119
163338,"R",506,"R",209,"R",297,"Z",0,"Z",0,"Z",0,"R",10,"R",6,"R",4,"R",303,"R",109,"R",194,"R",36,"R",18,"R",18,"Z",0,"Z",0,"Z",0,"R",66,"R",35,"R",31,"R",40,"R",16,"R",24,"R",23,"R",11,"R",12,"R",28,"R",14,"R",14
163347,"R",275,"R",8,"R",267,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",3,"R",203,"R",6,"R",197,"R",14,"R",1,"R",13,"Z",0,"Z",0,"Z",0,"R",36,"R",1,"R",35,"R",13,"Z",0,"R",13,"R",6,"Z",0,"R",6,"Z",0,"Z",0,"Z",0
163408,"R",43,"R",8,"R",35,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",21,"R",7,"R",14,"R",22,"R",1,"R",21,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
163426,"R",2999,"R",1183,"R",1816,"R",9,"R",3,"R",6,"R",442,"R",192,"R",250,"R",729,"R",245,"R",484,"R",729,"R",279,"R",450,"R",12,"R",7,"R",5,"R",657,"R",291,"R",366,"R",95,"R",36,"R",59,"R",3,"R",1,"R",2,"R",323,"R",129,"R",194
163453,"R",1473,"R",599,"R",874,"R",3,"R",2,"R",1,"R",22,"R",11,"R",11,"R",1133,"R",407,"R",726,"R",48,"R",17,"R",31,"R",1,"R",1,"R",0,"R",39,"R",23,"R",16,"R",33,"R",11,"R",22,"R",13,"R",4,"R",9,"R",181,"R",123,"R",58
163462,"R",564,"R",274,"R",290,"R",5,"R",4,"R",1,"R",13,"R",9,"R",4,"R",79,"R",32,"R",47,"R",59,"R",29,"R",30,"R",2,"R",1,"R",1,"R",369,"R",178,"R",191,"R",20,"R",10,"R",10,"R",6,"R",3,"R",3,"R",11,"R",8,"R",3
163532,"R",91,"R",91,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",88,"R",88,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",3,"Z",0
163541,"R",105,"R",35,"R",70,"R",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",101,"R",34,"R",67,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
163578,"R",591,"R",80,"R",511,"R",0,"R",0,"R",0,"R",33,"R",3,"R",30,"R",124,"R",13,"R",111,"R",50,"R",7,"R",43,"R",1,"R",0,"R",1,"R",326,"R",50,"R",276,"R",23,"R",2,"R",21,"R",31,"R",4,"R",27,"R",3,"R",1,"R",2
163657,"R",1267,"R",404,"R",863,"R",15,"R",3,"R",12,"R",101,"R",43,"R",58,"R",841,"R",257,"R",584,"R",179,"R",48,"R",131,"Z",0,"Z",0,"Z",0,"R",55,"R",24,"R",31,"R",13,"R",7,"R",6,"R",14,"R",5,"R",9,"R",49,"R",17,"R",32
163815,"R",27,"R",1,"R",26,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"Z",0,"R",9,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",14,"R",1,"R",13,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0
163851,"R",2163,"R",856,"R",1307,"R",13,"R",5,"R",8,"R",56,"R",21,"R",35,"R",295,"R",100,"R",195,"R",62,"R",24,"R",38,"R",3,"R",1,"R",2,"R",1554,"R",619,"R",935,"R",74,"R",31,"R",43,"R",65,"R",32,"R",33,"R",41,"R",23,"R",18
