UNITID,XCSTOTLT,CSTOTLT,XCSTOTLM,CSTOTLM,XCSTOTLW,CSTOTLW,XCSAIANT,CSAIANT,XCSAIANM,CSAIANM,XCSAIANW,CSAIANW,XCSASIAT,CSASIAT,XCSASIAM,CSASIAM,XCSASIAW,CSASIAW,XCSBKAAT,CSBKAAT,XCSBKAAM,CSBKAAM,XCSBKAAW,CSBKAAW,XCSHISPT,CSHISPT,XCSHISPM,CSHISPM,XCSHISPW,CSHISPW,XCSNHPIT,CSNHPIT,XCSNHPIM,CSNHPIM,XCSNHPIW,CSNHPIW,XCSWHITT,CSWHITT,XCSWHITM,CSWHITM,XCSWHITW,CSWHITW,XCS2MORT,CS2MORT,XCS2MORM,CS2MORM,XCS2MORW,CS2MORW,XCSUNKNT,CSUNKNT,XCSUNKNM,CSUNKNM,XCSUNKNW,CSUNKNW,XCSNRALT,CSNRALT,XCSNRALM,CSNRALM,XCSNRALW,CSNRALW 
136172,"R",4351,"R",1717,"R",2634,"R",8,"R",3,"R",5,"R",198,"R",73,"R",125,"R",432,"R",111,"R",321,"R",460,"R",182,"R",278,"R",2,"R",0,"R",2,"R",2913,"R",1208,"R",1705,"R",205,"R",75,"R",130,"R",16,"R",5,"R",11,"R",117,"R",60,"R",57
136215,"R",6013,"R",1739,"R",4274,"R",9,"R",2,"R",7,"R",451,"R",164,"R",287,"R",1079,"R",242,"R",837,"R",1724,"R",459,"R",1265,"R",5,"R",2,"R",3,"R",1935,"R",597,"R",1338,"R",148,"R",46,"R",102,"R",330,"R",95,"R",235,"R",332,"R",132,"R",200
136233,"R",1272,"R",484,"R",788,"R",5,"R",1,"R",4,"R",33,"R",11,"R",22,"R",90,"R",30,"R",60,"R",93,"R",41,"R",52,"R",9,"R",5,"R",4,"R",872,"R",342,"R",530,"R",60,"R",17,"R",43,"R",100,"R",33,"R",67,"R",10,"R",4,"R",6
136303,"R",269,"R",44,"R",225,"R",1,"R",0,"R",1,"R",3,"R",0,"R",3,"R",106,"R",15,"R",91,"R",84,"R",16,"R",68,"R",0,"R",0,"R",0,"R",66,"R",13,"R",53,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",8,"R",0,"R",8
136330,"R",807,"R",252,"R",555,"R",2,"R",1,"R",1,"R",24,"R",8,"R",16,"R",112,"R",26,"R",86,"R",149,"R",38,"R",111,"R",1,"Z",0,"R",1,"R",450,"R",157,"R",293,"R",25,"R",5,"R",20,"R",8,"R",2,"R",6,"R",36,"R",15,"R",21
136358,"R",7015,"R",2730,"R",4285,"R",20,"R",7,"R",13,"R",196,"R",82,"R",114,"R",1723,"R",561,"R",1162,"R",2045,"R",761,"R",1284,"R",14,"R",9,"R",5,"R",2467,"R",1077,"R",1390,"R",157,"R",74,"R",83,"R",282,"R",110,"R",172,"R",111,"R",49,"R",62
136400,"R",2389,"R",954,"R",1435,"R",5,"R",3,"R",2,"R",66,"R",26,"R",40,"R",107,"R",37,"R",70,"R",493,"R",194,"R",299,"R",3,"R",1,"R",2,"R",1596,"R",647,"R",949,"R",69,"R",27,"R",42,"R",47,"R",18,"R",29,"R",3,"R",1,"R",2
136473,"R",2236,"R",807,"R",1429,"R",14,"R",7,"R",7,"R",85,"R",32,"R",53,"R",315,"R",89,"R",226,"R",157,"R",57,"R",100,"R",8,"R",2,"R",6,"R",1499,"R",569,"R",930,"R",129,"R",40,"R",89,"R",20,"R",10,"R",10,"R",9,"R",1,"R",8
136491,"R",403,"R",179,"R",224,"R",2,"R",2,"R",0,"R",12,"R",7,"R",5,"R",50,"R",11,"R",39,"R",80,"R",25,"R",55,"R",3,"R",2,"R",1,"R",244,"R",126,"R",118,"R",8,"R",4,"R",4,"R",0,"R",0,"R",0,"R",4,"R",2,"R",2
136516,"R",2506,"R",902,"R",1604,"R",7,"R",2,"R",5,"R",65,"R",25,"R",40,"R",370,"R",114,"R",256,"R",496,"R",189,"R",307,"R",3,"R",1,"R",2,"R",1412,"R",506,"R",906,"R",62,"R",25,"R",37,"R",64,"R",23,"R",41,"R",27,"R",17,"R",10
136659,"R",104,"R",70,"R",34,"R",1,"R",0,"R",1,"R",1,"R",1,"R",0,"R",9,"R",3,"R",6,"R",5,"R",4,"R",1,"R",0,"R",0,"R",0,"R",88,"R",62,"R",26,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
136701,"R",43,"R",40,"R",3,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",1,"R",1,"R",0,"R",11,"R",11,"R",0,"R",0,"R",0,"R",0,"R",20,"R",18,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9,"R",9,"R",0
136765,"R",321,"R",122,"R",199,"R",5,"R",3,"R",2,"R",4,"R",1,"R",3,"R",51,"R",11,"R",40,"R",134,"R",58,"R",76,"R",2,"R",1,"R",1,"R",119,"R",45,"R",74,"R",5,"R",2,"R",3,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0
136774,"R",298,"R",96,"R",202,"R",2,"R",1,"R",1,"R",27,"R",5,"R",22,"R",10,"R",4,"R",6,"R",63,"R",18,"R",45,"R",2,"R",1,"R",1,"R",134,"R",46,"R",88,"R",14,"R",5,"R",9,"R",4,"R",1,"R",3,"R",42,"R",15,"R",27
136826,"R",220,"R",118,"R",102,"R",2,"R",2,"R",0,"R",1,"R",1,"R",0,"R",40,"R",13,"R",27,"R",135,"R",86,"R",49,"R",0,"R",0,"R",0,"R",28,"R",13,"R",15,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",13,"R",3,"R",10
136950,"R",893,"R",360,"R",533,"R",3,"R",1,"R",2,"R",23,"R",7,"R",16,"R",49,"R",15,"R",34,"R",144,"R",50,"R",94,"R",0,"Z",0,"R",0,"R",480,"R",195,"R",285,"R",22,"R",8,"R",14,"R",102,"R",47,"R",55,"R",70,"R",37,"R",33
137023,"R",348,"R",173,"R",175,"R",0,"R",0,"R",0,"R",7,"R",2,"R",5,"R",47,"R",14,"R",33,"R",29,"R",14,"R",15,"R",0,"R",0,"R",0,"R",258,"R",140,"R",118,"R",7,"R",3,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
137032,"R",4040,"R",1670,"R",2370,"R",25,"R",5,"R",20,"R",96,"R",48,"R",48,"R",1300,"R",457,"R",843,"R",462,"R",198,"R",264,"R",10,"R",4,"R",6,"R",1602,"R",707,"R",895,"R",1,"R",1,"R",0,"R",544,"R",250,"R",294,"R",0,"R",0,"R",0
137078,"R",5951,"R",2386,"R",3565,"R",18,"R",8,"R",10,"R",235,"R",92,"R",143,"R",659,"R",209,"R",450,"R",787,"R",314,"R",473,"R",16,"R",6,"R",10,"R",3905,"R",1619,"R",2286,"R",148,"R",56,"R",92,"R",126,"R",58,"R",68,"R",57,"R",24,"R",33
137087,"R",604,"R",293,"R",311,"R",1,"R",0,"R",1,"R",26,"R",11,"R",15,"R",189,"R",75,"R",114,"R",81,"R",44,"R",37,"R",2,"R",2,"R",0,"R",278,"R",146,"R",132,"R",25,"R",14,"R",11,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1
137096,"R",3565,"R",1663,"R",1902,"R",6,"R",3,"R",3,"R",141,"R",63,"R",78,"R",363,"R",139,"R",224,"R",653,"R",318,"R",335,"R",6,"R",3,"R",3,"R",2136,"R",1017,"R",1119,"R",107,"R",42,"R",65,"R",43,"R",19,"R",24,"R",110,"R",59,"R",51
137120,"R",498,"R",279,"R",219,"R",2,"R",2,"R",0,"R",13,"R",9,"R",4,"R",44,"R",10,"R",34,"R",76,"R",39,"R",37,"R",1,"R",1,"R",0,"R",348,"R",208,"R",140,"R",9,"R",8,"R",1,"R",0,"R",0,"R",0,"R",5,"R",2,"R",3
137209,"R",5455,"R",2473,"R",2982,"R",13,"R",10,"R",3,"R",178,"R",84,"R",94,"R",742,"R",261,"R",481,"R",1278,"R",548,"R",730,"R",14,"R",8,"R",6,"R",2747,"R",1347,"R",1400,"R",233,"R",113,"R",120,"R",120,"R",55,"R",65,"R",130,"R",47,"R",83
137245,"R",1001,"R",428,"R",573,"R",7,"R",1,"R",6,"R",19,"R",8,"R",11,"R",501,"R",206,"R",295,"R",241,"R",103,"R",138,"R",1,"R",0,"R",1,"R",195,"R",88,"R",107,"R",14,"R",7,"R",7,"R",0,"R",0,"R",0,"R",23,"R",15,"R",8
137272,"R",17,"R",17,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7,"R",7,"R",0,"R",0,"R",0,"R",0,"R",4,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6,"R",6,"R",0
137281,"R",1130,"R",392,"R",738,"R",3,"R",1,"R",2,"R",18,"R",4,"R",14,"R",91,"R",21,"R",70,"R",109,"R",42,"R",67,"R",2,"R",0,"R",2,"R",823,"R",288,"R",535,"R",49,"R",19,"R",30,"R",34,"R",17,"R",17,"R",1,"R",0,"R",1
137315,"R",810,"R",327,"R",483,"R",1,"R",0,"R",1,"R",15,"R",6,"R",9,"R",77,"R",25,"R",52,"R",296,"R",98,"R",198,"R",3,"R",1,"R",2,"R",385,"R",185,"R",200,"R",12,"R",3,"R",9,"R",9,"R",4,"R",5,"R",12,"R",5,"R",7
137351,"R",12632,"R",5260,"R",7372,"R",23,"R",13,"R",10,"R",856,"R",379,"R",477,"R",1197,"R",400,"R",797,"R",2285,"R",880,"R",1405,"R",13,"R",6,"R",7,"R",6084,"R",2429,"R",3655,"R",376,"R",138,"R",238,"R",345,"R",137,"R",208,"R",1453,"R",878,"R",575
137476,"R",658,"R",277,"R",381,"R",2,"Z",0,"R",2,"R",13,"R",7,"R",6,"R",145,"R",45,"R",100,"R",252,"R",103,"R",149,"R",1,"R",1,"Z",0,"R",107,"R",49,"R",58,"R",9,"R",3,"R",6,"R",54,"R",25,"R",29,"R",75,"R",44,"R",31
137546,"R",1137,"R",466,"R",671,"R",1,"R",0,"R",1,"R",30,"R",13,"R",17,"R",97,"R",34,"R",63,"R",179,"R",71,"R",108,"R",1,"R",0,"R",1,"R",719,"R",304,"R",415,"R",47,"R",13,"R",34,"R",6,"R",2,"R",4,"R",57,"R",29,"R",28
137564,"R",1428,"R",545,"R",883,"R",4,"R",1,"R",3,"R",20,"R",9,"R",11,"R",152,"R",67,"R",85,"R",234,"R",81,"R",153,"R",8,"R",2,"R",6,"R",945,"R",358,"R",587,"R",3,"R",1,"R",2,"R",33,"R",15,"R",18,"R",29,"R",11,"R",18
137591,"R",249,"R",40,"R",209,"R",0,"R",0,"R",0,"R",5,"R",1,"R",4,"R",20,"R",5,"R",15,"R",44,"R",14,"R",30,"R",0,"R",0,"R",0,"R",160,"R",17,"R",143,"R",6,"R",1,"R",5,"R",14,"R",2,"R",12,"R",0,"R",0,"R",0
137713,"R",66,"R",11,"R",55,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",12,"R",1,"R",11,"R",3,"R",2,"R",1,"R",0,"R",0,"R",0,"R",49,"R",7,"R",42,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
137759,"R",3072,"R",1446,"R",1626,"R",6,"R",0,"R",6,"R",52,"R",22,"R",30,"R",794,"R",309,"R",485,"R",441,"R",234,"R",207,"R",3,"R",1,"R",2,"R",1586,"R",802,"R",784,"R",90,"R",29,"R",61,"R",54,"R",32,"R",22,"R",46,"R",17,"R",29
137777,"R",5,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
137801,"R",175,"R",112,"R",63,"R",1,"R",1,"R",0,"R",3,"R",3,"R",0,"R",43,"R",31,"R",12,"R",69,"R",35,"R",34,"R",3,"R",2,"R",1,"R",50,"R",36,"R",14,"R",2,"R",0,"R",2,"R",4,"R",4,"R",0,"R",0,"R",0,"R",0
137847,"R",2160,"R",911,"R",1249,"R",3,"R",1,"R",2,"R",38,"R",12,"R",26,"R",106,"R",32,"R",74,"R",252,"R",98,"R",154,"R",1,"R",1,"R",0,"R",1234,"R",488,"R",746,"R",54,"R",20,"R",34,"R",150,"R",51,"R",99,"R",322,"R",208,"R",114
137856,"R",151,"R",76,"R",75,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",29,"R",4,"R",25,"R",4,"R",2,"R",2,"R",0,"R",0,"R",0,"R",114,"R",69,"R",45,"R",4,"R",1,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
137865,"R",167,"R",74,"R",93,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",20,"R",7,"R",13,"R",8,"R",2,"R",6,"R",0,"R",0,"R",0,"R",135,"R",65,"R",70,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1
137953,"R",70,"R",37,"R",33,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",14,"R",10,"R",4,"R",5,"R",3,"R",2,"Z",0,"Z",0,"Z",0,"R",48,"R",23,"R",25,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
137962,"R",27,"R",16,"R",11,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8,"R",7,"R",1,"R",7,"R",4,"R",3,"R",0,"R",0,"R",0,"R",12,"R",5,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
138187,"R",11782,"R",5230,"R",6552,"R",37,"R",14,"R",23,"R",556,"R",258,"R",298,"R",1631,"R",643,"R",988,"R",4063,"R",1741,"R",2322,"R",40,"R",20,"R",20,"R",3565,"R",1717,"R",1848,"R",303,"R",135,"R",168,"R",1012,"R",430,"R",582,"R",575,"R",272,"R",303
138275,"R",323,"R",153,"R",170,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",105,"R",53,"R",52,"R",36,"R",8,"R",28,"R",2,"R",1,"R",1,"R",168,"R",83,"R",85,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",9,"R",6,"R",3
138284,"R",261,"R",115,"R",146,"R",4,"R",2,"R",2,"R",1,"R",0,"R",1,"R",56,"R",22,"R",34,"R",7,"R",5,"R",2,"R",0,"R",0,"R",0,"R",184,"R",82,"R",102,"R",9,"R",4,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
138293,"R",151,"R",86,"R",65,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",29,"R",14,"R",15,"R",17,"R",9,"R",8,"R",0,"R",0,"R",0,"R",65,"R",36,"R",29,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",37,"R",25,"R",12
138309,"R",3951,"R",591,"R",3360,"R",17,"R",1,"R",16,"R",109,"R",28,"R",81,"R",615,"R",83,"R",532,"R",496,"R",80,"R",416,"R",6,"R",1,"R",5,"R",2064,"R",331,"R",1733,"R",96,"R",17,"R",79,"R",548,"R",50,"R",498,"Z",0,"Z",0,"Z",0
138354,"R",4134,"R",1497,"R",2637,"R",19,"R",5,"R",14,"R",126,"R",59,"R",67,"R",493,"R",176,"R",317,"R",374,"R",131,"R",243,"R",9,"R",2,"R",7,"R",2714,"R",967,"R",1747,"R",202,"R",79,"R",123,"R",60,"R",23,"R",37,"R",137,"R",55,"R",82
138372,"R",290,"R",89,"R",201,"R",0,"R",0,"R",0,"R",8,"R",3,"R",5,"R",69,"R",17,"R",52,"R",104,"R",29,"R",75,"R",0,"R",0,"R",0,"R",102,"R",36,"R",66,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",6,"R",3,"R",3
138479,"R",672,"R",387,"R",285,"R",2,"R",0,"R",2,"R",27,"R",15,"R",12,"R",199,"R",101,"R",98,"R",241,"R",134,"R",107,"R",0,"R",0,"R",0,"R",174,"R",119,"R",55,"R",19,"R",14,"R",5,"R",0,"R",0,"R",0,"R",10,"R",4,"R",6
138488,"R",213,"R",62,"R",151,"R",0,"R",0,"R",0,"R",8,"R",2,"R",6,"R",50,"R",16,"R",34,"R",92,"R",18,"R",74,"R",0,"R",0,"R",0,"R",54,"R",23,"R",31,"R",4,"R",0,"R",4,"R",0,"R",0,"R",0,"R",5,"R",3,"R",2
138497,"R",277,"R",168,"R",109,"R",0,"R",0,"R",0,"R",3,"R",3,"R",0,"R",12,"R",6,"R",6,"R",26,"R",17,"R",9,"R",0,"R",0,"R",0,"R",226,"R",136,"R",90,"R",8,"R",6,"R",2,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2
138558,"R",736,"R",300,"R",436,"R",4,"R",2,"R",2,"R",3,"R",1,"R",2,"R",88,"R",22,"R",66,"R",36,"R",15,"R",21,"Z",0,"Z",0,"Z",0,"R",593,"R",255,"R",338,"R",7,"R",3,"R",4,"R",0,"R",0,"R",0,"R",5,"R",2,"R",3
138600,"R",208,"Z",0,"R",208,"R",0,"Z",0,"R",0,"R",16,"Z",0,"R",16,"R",58,"Z",0,"R",58,"R",20,"Z",0,"R",20,"R",0,"Z",0,"R",0,"R",82,"Z",0,"R",82,"R",13,"Z",0,"R",13,"R",5,"Z",0,"R",5,"R",14,"Z",0,"R",14
138655,"R",183,"R",131,"R",52,"Z",0,"Z",0,"Z",0,"R",18,"R",12,"R",6,"R",111,"R",89,"R",22,"R",26,"R",9,"R",17,"Z",0,"Z",0,"Z",0,"R",22,"R",17,"R",5,"Z",0,"Z",0,"Z",0,"R",6,"R",4,"R",2,"R",0,"R",0,"R",0
138664,"R",15,"R",4,"R",11,"Z",0,"Z",0,"Z",0,"R",2,"R",0,"R",2,"R",9,"R",4,"R",5,"R",4,"R",0,"R",4,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
138682,"R",1339,"R",572,"R",767,"R",3,"R",1,"R",2,"R",3,"R",2,"R",1,"R",1002,"R",374,"R",628,"R",25,"R",13,"R",12,"R",2,"Z",0,"R",2,"R",288,"R",175,"R",113,"R",15,"R",7,"R",8,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
138716,"R",1121,"R",270,"R",851,"R",5,"R",2,"R",3,"R",11,"R",6,"R",5,"R",709,"R",165,"R",544,"R",27,"R",6,"R",21,"R",0,"R",0,"R",0,"R",317,"R",71,"R",246,"R",18,"R",4,"R",14,"R",24,"R",11,"R",13,"R",10,"R",5,"R",5
138761,"R",80,"R",28,"R",52,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",40,"R",10,"R",30,"R",4,"R",3,"R",1,"R",0,"R",0,"R",0,"R",32,"R",12,"R",20,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",3,"R",3,"R",0
138813,"R",357,"R",174,"R",183,"R",1,"R",1,"R",0,"R",9,"R",5,"R",4,"R",150,"R",77,"R",73,"R",55,"R",18,"R",37,"R",4,"R",2,"R",2,"R",34,"R",16,"R",18,"R",0,"R",0,"R",0,"R",94,"R",49,"R",45,"R",10,"R",6,"R",4
138822,"R",275,"R",15,"R",260,"Z",0,"Z",0,"Z",0,"R",5,"R",1,"R",4,"R",148,"R",8,"R",140,"R",13,"Z",0,"R",13,"Z",0,"Z",0,"Z",0,"R",109,"R",6,"R",103,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
138840,"R",1814,"R",709,"R",1105,"R",3,"R",1,"R",2,"R",19,"R",9,"R",10,"R",1600,"R",598,"R",1002,"R",79,"R",36,"R",43,"R",3,"R",2,"R",1,"R",47,"R",34,"R",13,"R",39,"R",15,"R",24,"R",8,"R",1,"R",7,"R",16,"R",13,"R",3
138868,"R",219,"R",101,"R",118,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",67,"R",33,"R",34,"R",14,"R",2,"R",12,"R",0,"R",0,"R",0,"R",114,"R",53,"R",61,"R",9,"R",3,"R",6,"R",3,"R",1,"R",2,"R",10,"R",9,"R",1
138901,"R",281,"R",90,"R",191,"R",0,"R",0,"R",0,"R",4,"R",4,"R",0,"R",248,"R",77,"R",171,"R",16,"R",5,"R",11,"R",0,"R",0,"R",0,"R",4,"R",1,"R",3,"R",6,"R",1,"R",5,"R",3,"R",2,"R",1,"R",0,"R",0,"R",0
138929,"R",122,"R",44,"R",78,"R",3,"R",2,"R",1,"R",5,"R",2,"R",3,"R",53,"R",14,"R",39,"R",15,"R",6,"R",9,"R",0,"R",0,"R",0,"R",36,"R",16,"R",20,"R",0,"R",0,"R",0,"R",9,"R",3,"R",6,"R",1,"R",1,"R",0
138938,"R",202,"R",50,"R",152,"R",0,"R",0,"R",0,"R",7,"R",2,"R",5,"R",125,"R",30,"R",95,"R",8,"R",4,"R",4,"R",2,"R",0,"R",2,"R",51,"R",11,"R",40,"R",6,"R",2,"R",4,"R",3,"R",1,"R",2,"R",0,"R",0,"R",0
138947,"R",691,"R",196,"R",495,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",538,"R",128,"R",410,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",52,"R",11,"R",41,"R",99,"R",57,"R",42
138956,"R",1500,"R",787,"R",713,"R",1,"Z",0,"R",1,"R",14,"R",6,"R",8,"R",680,"R",316,"R",364,"R",76,"R",44,"R",32,"R",1,"R",1,"Z",0,"R",653,"R",375,"R",278,"R",49,"R",26,"R",23,"R",24,"R",17,"R",7,"R",2,"R",2,"Z",0
139144,"R",545,"R",196,"R",349,"R",3,"R",1,"R",2,"R",7,"R",3,"R",4,"R",19,"R",8,"R",11,"R",38,"R",16,"R",22,"R",0,"R",0,"R",0,"R",437,"R",156,"R",281,"R",13,"R",4,"R",9,"R",28,"R",8,"R",20,"R",0,"R",0,"R",0
139153,"R",54,"R",21,"R",33,"R",0,"R",0,"R",0,"R",12,"R",5,"R",7,"R",34,"R",14,"R",20,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",5,"R",1,"R",4,"R",1,"R",0,"R",1
139199,"R",722,"R",92,"R",630,"R",1,"Z",0,"R",1,"R",17,"R",4,"R",13,"R",188,"R",31,"R",157,"R",42,"R",8,"R",34,"R",2,"Z",0,"R",2,"R",399,"R",40,"R",359,"R",17,"R",3,"R",14,"R",17,"Z",0,"R",17,"R",39,"R",6,"R",33
139205,"R",58,"R",19,"R",39,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",14,"R",6,"R",8,"R",9,"R",5,"R",4,"R",1,"R",1,"Z",0,"R",29,"R",6,"R",23,"R",2,"Z",0,"R",2,"R",1,"R",1,"Z",0,"R",1,"Z",0,"R",1
139214,"R",16,"R",2,"R",14,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",0,"R",8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",2,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
139250,"R",564,"R",161,"R",403,"R",3,"R",1,"R",2,"R",10,"R",2,"R",8,"R",96,"R",28,"R",68,"R",22,"R",7,"R",15,"R",0,"R",0,"R",0,"R",392,"R",111,"R",281,"R",18,"R",4,"R",14,"R",16,"R",6,"R",10,"R",7,"R",2,"R",5
139278,"R",2135,"R",1003,"R",1132,"R",7,"R",2,"R",5,"R",22,"R",7,"R",15,"R",596,"R",257,"R",339,"R",150,"R",65,"R",85,"R",2,"R",1,"R",1,"R",1284,"R",629,"R",655,"R",46,"R",24,"R",22,"R",18,"R",12,"R",6,"R",10,"R",6,"R",4
139311,"R",1181,"R",326,"R",855,"R",3,"R",3,"R",0,"R",54,"R",19,"R",35,"R",770,"R",184,"R",586,"R",47,"R",19,"R",28,"R",2,"R",0,"R",2,"R",208,"R",60,"R",148,"R",42,"R",15,"R",27,"R",32,"R",14,"R",18,"R",23,"R",12,"R",11
139348,"R",64,"R",31,"R",33,"R",0,"R",0,"R",0,"R",5,"R",3,"R",2,"R",9,"R",2,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",38,"R",19,"R",19,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",11,"R",6,"R",5
139357,"R",933,"R",416,"R",517,"R",8,"R",5,"R",3,"R",15,"R",9,"R",6,"R",418,"R",161,"R",257,"R",50,"R",28,"R",22,"R",4,"R",1,"R",3,"R",390,"R",192,"R",198,"R",24,"R",11,"R",13,"R",20,"R",9,"R",11,"R",4,"Z",0,"R",4
139366,"R",1757,"R",708,"R",1049,"R",7,"R",2,"R",5,"R",44,"R",18,"R",26,"R",578,"R",153,"R",425,"R",86,"R",38,"R",48,"R",0,"R",0,"R",0,"R",971,"R",457,"R",514,"R",29,"R",11,"R",18,"R",0,"R",0,"R",0,"R",42,"R",29,"R",13
139384,"R",1806,"R",791,"R",1015,"R",5,"R",3,"R",2,"R",12,"R",7,"R",5,"R",151,"R",42,"R",109,"R",257,"R",140,"R",117,"R",1,"R",1,"Z",0,"R",1316,"R",565,"R",751,"R",42,"R",20,"R",22,"R",1,"R",1,"Z",0,"R",21,"R",12,"R",9
139393,"R",234,"R",109,"R",125,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",2,"R",1,"R",1,"R",8,"R",3,"R",5,"R",0,"R",0,"R",0,"R",202,"R",94,"R",108,"R",8,"R",2,"R",6,"Z",0,"Z",0,"Z",0,"R",12,"R",8,"R",4
139463,"R",811,"R",278,"R",533,"R",4,"R",2,"R",2,"R",13,"R",2,"R",11,"R",20,"R",6,"R",14,"R",171,"R",56,"R",115,"R",1,"R",0,"R",1,"R",559,"R",191,"R",368,"R",12,"R",6,"R",6,"R",14,"R",4,"R",10,"R",17,"R",11,"R",6
139506,"R",70,"R",23,"R",47,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",67,"R",22,"R",45,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
139579,"R",444,"R",108,"R",336,"R",4,"R",0,"R",4,"R",16,"R",1,"R",15,"R",128,"R",34,"R",94,"R",21,"R",3,"R",18,"R",1,"R",0,"R",1,"R",260,"R",63,"R",197,"R",0,"R",0,"R",0,"R",13,"R",7,"R",6,"R",1,"R",0,"R",1
139621,"R",315,"R",105,"R",210,"R",1,"R",0,"R",1,"R",2,"R",0,"R",2,"R",122,"R",37,"R",85,"R",16,"R",2,"R",14,"R",0,"R",0,"R",0,"R",165,"R",62,"R",103,"R",9,"R",4,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
139630,"R",147,"R",71,"R",76,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",14,"R",6,"R",8,"R",12,"R",6,"R",6,"R",1,"R",1,"R",0,"R",97,"R",46,"R",51,"R",3,"R",0,"R",3,"R",0,"R",0,"R",0,"R",20,"R",12,"R",8
139658,"R",4370,"R",1698,"R",2672,"R",6,"R",2,"R",4,"R",655,"R",279,"R",376,"R",439,"R",105,"R",334,"R",315,"R",117,"R",198,"R",4,"R",3,"R",1,"R",1890,"R",730,"R",1160,"R",150,"R",47,"R",103,"R",133,"R",56,"R",77,"R",778,"R",359,"R",419
