UNITID,XCSTOTLT,CSTOTLT,XCSTOTLM,CSTOTLM,XCSTOTLW,CSTOTLW,XCSAIANT,CSAIANT,XCSAIANM,CSAIANM,XCSAIANW,CSAIANW,XCSASIAT,CSASIAT,XCSASIAM,CSASIAM,XCSASIAW,CSASIAW,XCSBKAAT,CSBKAAT,XCSBKAAM,CSBKAAM,XCSBKAAW,CSBKAAW,XCSHISPT,CSHISPT,XCSHISPM,CSHISPM,XCSHISPW,CSHISPW,XCSNHPIT,CSNHPIT,XCSNHPIM,CSNHPIM,XCSNHPIW,CSNHPIW,XCSWHITT,CSWHITT,XCSWHITM,CSWHITM,XCSWHITW,CSWHITW,XCS2MORT,CS2MORT,XCS2MORM,CS2MORM,XCS2MORW,CS2MORW,XCSUNKNT,CSUNKNT,XCSUNKNM,CSUNKNM,XCSUNKNW,CSUNKNW,XCSNRALT,CSNRALT,XCSNRALM,CSNRALM,XCSNRALW,CSNRALW,XCSGUUGU,CSGUUGUN,XCSGUUGA,CSGUUGAG,XCSGUUGT,CSGUUGTT,XCSGUGUN,CSGUGUN,XCSGUGAG,CSGUGAG,XCSGUGTT,CSGUGTOT,XCSGUTTUN,CSGUTOTUN,XCSGUTTAG,CSGUTOTAG,XCSGUTOT,CSGUTOT,XCSGUKN,CSGUKN    
484862,"R",67,"R",25,"R",42,"R",2,"R",0,"R",2,"R",5,"R",1,"R",4,"R",5,"R",3,"R",2,"R",10,"R",3,"R",7,"R",0,"R",0,"R",0,"R",36,"R",14,"R",22,"R",0,"R",0,"R",0,"R",8,"R",3,"R",5,"R",1,"R",1,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",67
484871,"R",18,"R",18,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",18,"R",18,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",18
484899,"R",200,"R",2,"R",198,"R",0,"R",0,"R",0,"R",5,"R",0,"R",5,"R",7,"R",0,"R",7,"R",47,"R",0,"R",47,"R",1,"R",0,"R",1,"R",68,"R",1,"R",67,"R",11,"R",0,"R",11,"R",61,"R",1,"R",60,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",200
484905,"R",1128,"R",368,"R",760,"R",1,"R",0,"R",1,"R",19,"R",10,"R",9,"R",289,"R",90,"R",199,"R",522,"R",152,"R",370,"R",0,"R",0,"R",0,"R",189,"R",86,"R",103,"R",23,"R",8,"R",15,"R",13,"R",4,"R",9,"R",72,"R",18,"R",54,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",1128
484923,"R",64,"R",0,"R",64,"R",0,"R",0,"R",0,"R",4,"R",0,"R",4,"R",16,"R",0,"R",16,"R",7,"R",0,"R",7,"R",0,"R",0,"R",0,"R",36,"R",0,"R",36,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",64
484932,"R",349,"R",155,"R",194,"R",3,"R",2,"R",1,"R",2,"R",1,"R",1,"R",12,"R",5,"R",7,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"R",311,"R",136,"R",175,"Z",0,"Z",0,"Z",0,"R",19,"R",10,"R",9,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",349
484950,"R",103,"R",6,"R",97,"R",5,"R",1,"R",4,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",24,"R",2,"R",22,"Z",0,"Z",0,"Z",0,"R",67,"R",2,"R",65,"R",6,"R",1,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"Z",0,"A",,"Z",0,"R",0,"A",,"R",0,"R",103
484996,"R",55,"R",1,"R",54,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"R",5,"R",11,"Z",0,"R",11,"R",37,"R",1,"R",36,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",55,"A",,"R",55,"Z",0,"A",,"Z",0,"R",55,"A",,"R",55,"R",0
485014,"R",47,"R",2,"R",45,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",25,"R",1,"R",24,"R",3,"R",0,"R",3,"R",0,"R",0,"R",0,"R",14,"R",1,"R",13,"R",3,"R",0,"R",3,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",47
485032,"R",69,"R",3,"R",66,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",29,"R",1,"R",28,"R",3,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",36,"R",2,"R",34,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",69
485111,"R",1671,"R",578,"R",1093,"R",59,"R",29,"R",30,"R",47,"R",14,"R",33,"R",678,"R",212,"R",466,"R",168,"R",59,"R",109,"R",4,"R",2,"R",2,"R",680,"R",247,"R",433,"R",1,"R",0,"R",1,"R",27,"R",9,"R",18,"R",7,"R",6,"R",1,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",1671
485166,"R",47,"R",5,"R",42,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",1,"R",4,"R",1,"R",3,"R",13,"R",1,"R",12,"Z",0,"Z",0,"Z",0,"R",24,"R",2,"R",22,"R",0,"R",0,"R",0,"R",4,"R",0,"R",4,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",47
485236,"R",56,"R",1,"R",55,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",34,"R",1,"R",33,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",18,"R",0,"R",18,"R",2,"R",0,"R",2,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",56
485272,"R",288,"R",51,"R",237,"R",0,"R",0,"R",0,"R",5,"R",1,"R",4,"R",37,"R",3,"R",34,"R",217,"R",41,"R",176,"Z",0,"Z",0,"Z",0,"R",13,"R",4,"R",9,"R",15,"R",2,"R",13,"R",1,"R",0,"R",1,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",288
485342,"R",234,"R",178,"R",56,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",38,"R",33,"R",5,"R",91,"R",66,"R",25,"R",0,"R",0,"R",0,"R",94,"R",72,"R",22,"R",10,"R",6,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",234
485360,"R",24,"R",1,"R",23,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",15,"R",0,"R",15,"R",4,"R",0,"R",4,"R",0,"R",0,"R",0,"R",3,"R",0,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",24
485379,"R",277,"R",49,"R",228,"Z",0,"Z",0,"Z",0,"R",3,"R",1,"R",2,"R",93,"R",13,"R",80,"R",114,"R",19,"R",95,"Z",0,"Z",0,"Z",0,"R",21,"R",3,"R",18,"R",1,"R",1,"Z",0,"R",45,"R",12,"R",33,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",277
485388,"R",307,"R",16,"R",291,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"R",74,"R",6,"R",68,"R",169,"R",8,"R",161,"R",3,"Z",0,"R",3,"R",54,"R",1,"R",53,"R",3,"R",1,"R",2,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",307
485397,"R",70,"R",5,"R",65,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",54,"R",4,"R",50,"R",5,"R",1,"R",4,"R",0,"R",0,"R",0,"R",4,"R",0,"R",4,"R",0,"R",0,"R",0,"R",7,"R",0,"R",7,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",70
485403,"R",46,"R",16,"R",30,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",4,"R",2,"R",2,"R",9,"R",1,"R",8,"R",0,"R",0,"R",0,"R",21,"R",13,"R",8,"R",6,"R",0,"R",6,"R",0,"R",0,"R",0,"R",4,"R",0,"R",4,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",46
485412,"R",102,"R",9,"R",93,"R",3,"Z",0,"R",3,"R",2,"Z",0,"R",2,"R",12,"R",2,"R",10,"R",55,"R",6,"R",49,"R",3,"Z",0,"R",3,"R",26,"R",1,"R",25,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",102
485458,"R",1198,"R",525,"R",673,"R",5,"R",2,"R",3,"R",10,"R",4,"R",6,"R",219,"R",73,"R",146,"R",106,"R",53,"R",53,"Z",0,"Z",0,"Z",0,"R",827,"R",383,"R",444,"R",21,"R",5,"R",16,"R",8,"R",5,"R",3,"R",2,"Z",0,"R",2,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",1198
485476,"R",92,"R",3,"R",89,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",3,"R",1,"Z",0,"R",1,"R",6,"Z",0,"R",6,"R",1,"Z",0,"R",1,"R",78,"R",3,"R",75,"R",3,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"Z",0,"A",,"Z",0,"R",0,"A",,"R",0,"R",92
485485,"R",166,"R",9,"R",157,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",13,"R",1,"R",12,"R",130,"R",7,"R",123,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",18,"R",1,"R",17,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",166
485494,"R",48,"R",38,"R",10,"R",0,"R",0,"R",0,"R",2,"R",2,"R",0,"R",15,"R",13,"R",2,"R",19,"R",13,"R",6,"R",0,"R",0,"R",0,"R",12,"R",10,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",48
485500,"R",349,"R",328,"R",21,"R",3,"R",3,"R",0,"R",19,"R",19,"R",0,"R",105,"R",99,"R",6,"R",80,"R",73,"R",7,"R",2,"R",2,"R",0,"R",92,"R",87,"R",5,"R",26,"R",24,"R",2,"R",22,"R",21,"R",1,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"Z",0,"A",,"Z",0,"R",0,"A",,"R",0,"R",349
485519,"R",151,"R",103,"R",48,"R",0,"R",0,"R",0,"R",5,"R",3,"R",2,"R",31,"R",28,"R",3,"R",24,"R",17,"R",7,"R",1,"R",1,"R",0,"R",80,"R",50,"R",30,"R",8,"R",3,"R",5,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",151
485546,"R",110,"R",66,"R",44,"R",2,"R",1,"R",1,"R",7,"R",4,"R",3,"R",49,"R",29,"R",20,"R",16,"R",10,"R",6,"R",2,"R",2,"R",0,"R",23,"R",13,"R",10,"R",1,"R",0,"R",1,"R",6,"R",3,"R",3,"R",4,"R",4,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",110
485564,"R",215,"R",23,"R",192,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",174,"R",18,"R",156,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",38,"R",4,"R",34,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",215
485573,"R",172,"R",21,"R",151,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",4,"R",1,"Z",0,"R",1,"R",37,"R",1,"R",36,"Z",0,"Z",0,"Z",0,"R",126,"R",20,"R",106,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",3,"R",1,"Z",0,"R",1,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",172
485591,"R",26,"R",1,"R",25,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",23,"R",1,"R",22,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3,"R",0,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"Z",0,"A",,"Z",0,"R",0,"A",,"R",0,"R",26
485607,"R",14,"R",0,"R",14,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3,"R",0,"R",3,"R",4,"R",0,"R",4,"R",0,"R",0,"R",0,"R",5,"R",0,"R",5,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",14
485698,"R",18,"R",17,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",18,"R",17,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",18
485704,"R",13,"R",5,"R",8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"R",4,"R",8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",13
485768,"R",266,"R",97,"R",169,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",10,"R",8,"R",2,"R",214,"R",70,"R",144,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",9,"R",3,"R",6,"R",30,"R",15,"R",15,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",266
485801,"R",113,"R",7,"R",106,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",28,"R",0,"R",28,"R",76,"R",6,"R",70,"R",0,"R",0,"R",0,"R",8,"R",1,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",113
485856,"R",4,"R",3,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",3,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",4
485874,"R",151,"R",3,"R",148,"Z",0,"Z",0,"Z",0,"R",6,"Z",0,"R",6,"R",34,"Z",0,"R",34,"R",60,"R",1,"R",59,"Z",0,"Z",0,"Z",0,"R",50,"R",2,"R",48,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",151
485926,"R",129,"R",34,"R",95,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",124,"R",33,"R",91,"R",0,"R",0,"R",0,"R",3,"R",1,"R",2,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",129
485953,"R",15,"R",13,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3,"R",1,"R",2,"R",4,"R",4,"R",0,"R",0,"R",0,"R",0,"R",8,"R",8,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",15
485962,"R",11,"R",9,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10,"R",8,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",11
485999,"R",25,"R",25,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",25,"R",25,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",25
486017,"R",7,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",7
486026,"R",19,"R",19,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",19,"R",19,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",19
486053,"R",31,"R",21,"R",10,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",27,"R",18,"R",9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",1,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",31
486080,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",2
486105,"R",9,"R",0,"R",9,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",6,"Z",0,"R",6,"R",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",9
486123,"R",4,"R",2,"R",2,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",4
486141,"R",13,"Z",0,"R",13,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"Z",0,"R",7,"R",5,"Z",0,"R",5,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"Z",0,"A",,"Z",0,"R",0,"A",,"R",0,"R",13
486150,"R",114,"R",43,"R",71,"R",1,"R",1,"Z",0,"R",2,"Z",0,"R",2,"R",44,"R",15,"R",29,"R",29,"R",11,"R",18,"Z",0,"Z",0,"Z",0,"R",35,"R",15,"R",20,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",114
486169,"R",42,"R",30,"R",12,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",14,"R",6,"R",8,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",24,"R",21,"R",3,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",42
486196,"R",3,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",3
486202,"R",14,"R",3,"R",11,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",14,"R",3,"R",11,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",14
486239,"R",128,"R",36,"R",92,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",1,"R",0,"R",1,"R",53,"R",12,"R",41,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",72,"R",24,"R",48,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",128
486248,"R",186,"R",42,"R",144,"R",0,"R",0,"R",0,"R",10,"R",3,"R",7,"R",20,"R",3,"R",17,"R",131,"R",30,"R",101,"R",2,"R",0,"R",2,"R",18,"R",5,"R",13,"R",2,"R",0,"R",2,"R",3,"R",1,"R",2,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",186
486257,"R",78,"R",32,"R",46,"R",1,"Z",0,"R",1,"R",3,"R",3,"R",0,"R",26,"R",9,"R",17,"R",17,"R",8,"R",9,"Z",0,"Z",0,"Z",0,"R",29,"R",11,"R",18,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",1,"R",1,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",78
486284,"R",96,"R",28,"R",68,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",1,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",72,"R",18,"R",54,"R",3,"Z",0,"R",3,"R",7,"R",3,"R",4,"R",8,"R",6,"R",2,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",96
486309,"R",5,"R",1,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",5
486345,"R",130,"R",129,"R",1,"R",0,"R",0,"R",0,"R",3,"R",3,"R",0,"R",18,"R",18,"R",0,"R",89,"R",88,"R",1,"R",0,"R",0,"R",0,"R",18,"R",18,"R",0,"R",1,"R",1,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",130
486354,"R",23,"R",4,"R",19,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",21,"R",4,"R",17,"R",0,"A",,"R",0,"Z",0,"A",,"Z",0,"R",0,"A",,"R",0,"R",23
486372,"R",18,"R",15,"R",3,"R",0,"R",0,"R",0,"R",2,"R",2,"R",0,"R",2,"R",2,"R",0,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0,"R",12,"R",9,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",18
486381,"R",47,"R",6,"R",41,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",4,"R",1,"R",3,"R",17,"R",3,"R",14,"R",0,"R",0,"R",0,"R",15,"R",1,"R",14,"R",4,"R",0,"R",4,"R",6,"R",0,"R",6,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",47
486390,"R",68,"R",39,"R",29,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",30,"R",17,"R",13,"R",20,"R",10,"R",10,"R",0,"R",0,"R",0,"R",13,"R",10,"R",3,"R",3,"R",0,"R",3,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",68
486406,"R",16,"R",4,"R",12,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",16,"R",4,"R",12,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",16
