UNITID,XCSTOTLT,CSTOTLT,XCSTOTLM,CSTOTLM,XCSTOTLW,CSTOTLW,XCSAIANT,CSAIANT,XCSAIANM,CSAIANM,XCSAIANW,CSAIANW,XCSASIAT,CSASIAT,XCSASIAM,CSASIAM,XCSASIAW,CSASIAW,XCSBKAAT,CSBKAAT,XCSBKAAM,CSBKAAM,XCSBKAAW,CSBKAAW,XCSHISPT,CSHISPT,XCSHISPM,CSHISPM,XCSHISPW,CSHISPW,XCSNHPIT,CSNHPIT,XCSNHPIM,CSNHPIM,XCSNHPIW,CSNHPIW,XCSWHITT,CSWHITT,XCSWHITM,CSWHITM,XCSWHITW,CSWHITW,XCS2MORT,CS2MORT,XCS2MORM,CS2MORM,XCS2MORW,CS2MORW,XCSUNKNT,CSUNKNT,XCSUNKNM,CSUNKNM,XCSUNKNW,CSUNKNW,XCSNRALT,CSNRALT,XCSNRALM,CSNRALM,XCSNRALW,CSNRALW 
115409,"R",184,"R",94,"R",90,"R",4,"R",3,"R",1,"R",39,"R",16,"R",23,"R",3,"R",3,"R",0,"R",21,"R",14,"R",7,"R",0,"R",0,"R",0,"R",71,"R",35,"R",36,"R",16,"R",5,"R",11,"R",8,"R",4,"R",4,"R",22,"R",14,"R",8
115658,"R",69,"R",3,"R",66,"R",1,"Z",0,"R",1,"R",6,"Z",0,"R",6,"R",6,"Z",0,"R",6,"R",52,"R",3,"R",49,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",1,"Z",0,"R",1,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0
115728,"R",219,"R",61,"R",158,"R",1,"Z",0,"R",1,"R",29,"R",6,"R",23,"R",50,"R",8,"R",42,"R",56,"R",19,"R",37,"R",7,"R",2,"R",5,"R",62,"R",23,"R",39,"R",3,"R",1,"R",2,"R",3,"R",1,"R",2,"R",8,"R",1,"R",7
115746,"R",213,"R",55,"R",158,"R",1,"Z",0,"R",1,"R",9,"R",2,"R",7,"R",5,"Z",0,"R",5,"R",24,"R",5,"R",19,"R",1,"Z",0,"R",1,"R",140,"R",39,"R",101,"R",9,"R",3,"R",6,"R",20,"R",5,"R",15,"R",4,"R",1,"R",3
115755,"R",2164,"R",945,"R",1219,"R",22,"R",7,"R",15,"R",83,"R",40,"R",43,"R",60,"R",30,"R",30,"R",616,"R",226,"R",390,"R",5,"R",1,"R",4,"R",1048,"R",485,"R",563,"R",140,"R",64,"R",76,"R",161,"R",73,"R",88,"R",29,"R",19,"R",10
115773,"R",183,"R",48,"R",135,"Z",0,"Z",0,"Z",0,"R",16,"R",4,"R",12,"R",17,"R",3,"R",14,"R",73,"R",12,"R",61,"R",1,"Z",0,"R",1,"R",47,"R",11,"R",36,"Z",0,"Z",0,"Z",0,"R",8,"R",2,"R",6,"R",21,"R",16,"R",5
115861,"R",1019,"R",391,"R",628,"R",2,"R",2,"Z",0,"R",5,"R",1,"R",4,"R",3,"R",2,"R",1,"R",939,"R",350,"R",589,"Z",0,"Z",0,"Z",0,"R",33,"R",13,"R",20,"R",4,"R",2,"R",2,"R",33,"R",21,"R",12,"Z",0,"Z",0,"Z",0
115931,"R",449,"R",281,"R",168,"R",2,"R",1,"R",1,"R",58,"R",41,"R",17,"R",24,"R",16,"R",8,"R",255,"R",150,"R",105,"R",3,"R",3,"Z",0,"R",61,"R",44,"R",17,"R",13,"R",8,"R",5,"R",33,"R",18,"R",15,"Z",0,"Z",0,"Z",0
116226,"R",54,"R",5,"R",49,"Z",0,"Z",0,"Z",0,"R",9,"R",1,"R",8,"R",1,"Z",0,"R",1,"R",6,"R",2,"R",4,"Z",0,"Z",0,"Z",0,"R",34,"R",2,"R",32,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",3,"R",0,"R",3
116350,"R",142,"R",18,"R",124,"R",4,"Z",0,"R",4,"R",18,"R",2,"R",16,"R",10,"R",1,"R",9,"R",41,"R",9,"R",32,"Z",0,"Z",0,"Z",0,"R",64,"R",5,"R",59,"Z",0,"Z",0,"Z",0,"R",5,"R",1,"R",4,"Z",0,"Z",0,"Z",0
116439,"R",1800,"R",827,"R",973,"R",1,"R",1,"Z",0,"R",541,"R",234,"R",307,"R",30,"R",12,"R",18,"R",361,"R",164,"R",197,"R",9,"R",2,"R",7,"R",611,"R",293,"R",318,"R",90,"R",44,"R",46,"R",21,"R",12,"R",9,"R",136,"R",65,"R",71
116563,"R",120,"R",5,"R",115,"R",2,"Z",0,"R",2,"R",5,"Z",0,"R",5,"R",13,"R",1,"R",12,"R",54,"R",3,"R",51,"R",1,"Z",0,"R",1,"R",32,"Z",0,"R",32,"R",13,"R",1,"R",12,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
116712,"R",278,"R",75,"R",203,"R",6,"R",1,"R",5,"R",16,"R",6,"R",10,"R",25,"R",6,"R",19,"R",39,"R",12,"R",27,"R",1,"Z",0,"R",1,"R",136,"R",29,"R",107,"R",1,"Z",0,"R",1,"R",44,"R",16,"R",28,"R",10,"R",5,"R",5
116846,"R",42,"R",15,"R",27,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",4,"R",3,"Z",0,"Z",0,"Z",0,"R",34,"R",11,"R",23,"Z",0,"Z",0,"Z",0
117052,"R",1582,"R",696,"R",886,"R",5,"R",2,"R",3,"R",55,"R",18,"R",37,"R",29,"R",11,"R",18,"R",1164,"R",487,"R",677,"R",4,"R",1,"R",3,"R",287,"R",157,"R",130,"R",22,"R",13,"R",9,"R",16,"R",7,"R",9,"Z",0,"Z",0,"Z",0
117104,"R",151,"R",74,"R",77,"Z",0,"Z",0,"Z",0,"R",4,"R",3,"R",1,"R",12,"R",7,"R",5,"R",30,"R",8,"R",22,"R",1,"R",1,"Z",0,"R",85,"R",43,"R",42,"R",11,"R",8,"R",3,"R",6,"R",3,"R",3,"R",2,"R",1,"R",1
117113,"R",246,"R",125,"R",121,"R",0,"R",0,"R",0,"R",20,"R",8,"R",12,"R",26,"R",18,"R",8,"R",90,"R",48,"R",42,"R",1,"R",1,"R",0,"R",82,"R",38,"R",44,"R",0,"R",0,"R",0,"R",21,"R",10,"R",11,"R",6,"R",2,"R",4
117140,"R",2542,"R",966,"R",1576,"R",9,"R",5,"R",4,"R",103,"R",44,"R",59,"R",133,"R",52,"R",81,"R",1064,"R",376,"R",688,"R",8,"R",4,"R",4,"R",493,"R",176,"R",317,"R",62,"R",28,"R",34,"R",319,"R",111,"R",208,"R",351,"R",170,"R",181
117168,"R",114,"R",49,"R",65,"R",0,"R",0,"R",0,"R",25,"R",10,"R",15,"R",1,"R",0,"R",1,"R",16,"R",8,"R",8,"R",0,"R",0,"R",0,"R",56,"R",26,"R",30,"R",4,"R",2,"R",2,"R",9,"R",2,"R",7,"R",3,"R",1,"R",2
117195,"R",157,"R",65,"R",92,"R",2,"R",1,"R",1,"R",5,"R",1,"R",4,"R",1,"R",1,"Z",0,"R",53,"R",19,"R",34,"Z",0,"Z",0,"Z",0,"R",86,"R",36,"R",50,"R",3,"R",2,"R",1,"R",1,"R",1,"Z",0,"R",6,"R",4,"R",2
117238,"R",96,"R",20,"R",76,"R",0,"R",0,"R",0,"R",4,"R",0,"R",4,"R",15,"R",3,"R",12,"R",44,"R",15,"R",29,"R",0,"R",0,"R",0,"R",33,"R",2,"R",31,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
117247,"R",700,"R",326,"R",374,"R",2,"R",1,"R",1,"R",230,"R",95,"R",135,"R",181,"R",75,"R",106,"R",123,"R",67,"R",56,"R",13,"R",11,"R",2,"R",69,"R",42,"R",27,"R",27,"R",12,"R",15,"R",52,"R",23,"R",29,"R",3,"Z",0,"R",3
117274,"R",154,"R",93,"R",61,"R",1,"R",1,"Z",0,"R",4,"R",4,"Z",0,"R",14,"R",12,"R",2,"R",23,"R",10,"R",13,"R",4,"R",1,"R",3,"R",84,"R",45,"R",39,"R",11,"R",9,"R",2,"R",4,"R",4,"Z",0,"R",9,"R",7,"R",2
117520,"R",153,"R",85,"R",68,"R",0,"R",0,"R",0,"R",17,"R",11,"R",6,"R",3,"R",2,"R",1,"R",15,"R",8,"R",7,"R",2,"R",0,"R",2,"R",90,"R",51,"R",39,"R",0,"R",0,"R",0,"R",6,"R",4,"R",2,"R",20,"R",9,"R",11
117548,"R",50,"R",22,"R",28,"R",1,"R",1,"R",0,"R",11,"R",2,"R",9,"R",1,"R",1,"R",0,"R",10,"R",3,"R",7,"R",0,"R",0,"R",0,"R",25,"R",14,"R",11,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
117557,"R",109,"R",60,"R",49,"R",0,"R",0,"R",0,"R",14,"R",6,"R",8,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",6,"R",4,"R",2,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",87,"R",50,"R",37
117575,"R",45,"R",33,"R",12,"R",0,"R",0,"R",0,"R",10,"R",5,"R",5,"R",6,"R",3,"R",3,"R",3,"R",3,"R",0,"R",0,"R",0,"R",0,"R",18,"R",15,"R",3,"R",2,"R",2,"R",0,"R",2,"R",2,"R",0,"R",4,"R",3,"R",1
117627,"R",395,"R",160,"R",235,"R",0,"R",0,"R",0,"R",45,"R",26,"R",19,"R",27,"R",5,"R",22,"R",187,"R",69,"R",118,"R",5,"R",1,"R",4,"R",68,"R",34,"R",34,"R",11,"R",6,"R",5,"R",0,"R",0,"R",0,"R",52,"R",19,"R",33
117636,"R",1480,"R",513,"R",967,"R",0,"R",0,"R",0,"R",399,"R",155,"R",244,"R",81,"R",30,"R",51,"R",315,"R",86,"R",229,"R",0,"R",0,"R",0,"R",489,"R",176,"R",313,"R",66,"R",18,"R",48,"R",1,"R",0,"R",1,"R",129,"R",48,"R",81
117645,"R",2017,"R",826,"R",1191,"R",3,"R",1,"R",2,"R",249,"R",126,"R",123,"R",183,"R",78,"R",105,"R",1129,"R",422,"R",707,"R",11,"R",6,"R",5,"R",337,"R",148,"R",189,"R",83,"R",36,"R",47,"R",11,"R",4,"R",7,"R",11,"R",5,"R",6
117672,"R",180,"R",78,"R",102,"R",1,"Z",0,"R",1,"R",33,"R",15,"R",18,"R",12,"R",3,"R",9,"R",35,"R",15,"R",20,"R",0,"Z",0,"R",0,"R",72,"R",33,"R",39,"R",15,"R",4,"R",11,"R",7,"R",5,"R",2,"R",5,"R",3,"R",2
117690,"R",853,"R",313,"R",540,"R",1,"Z",0,"R",1,"R",32,"R",8,"R",24,"R",60,"R",24,"R",36,"R",511,"R",175,"R",336,"R",4,"R",2,"R",2,"R",113,"R",42,"R",71,"R",22,"R",11,"R",11,"R",92,"R",37,"R",55,"R",18,"R",14,"R",4
117706,"R",1729,"R",701,"R",1028,"R",2,"R",2,"Z",0,"R",112,"R",44,"R",68,"R",83,"R",38,"R",45,"R",713,"R",277,"R",436,"R",4,"R",2,"R",2,"R",594,"R",246,"R",348,"R",46,"R",18,"R",28,"R",152,"R",65,"R",87,"R",23,"R",9,"R",14
117715,"R",519,"R",118,"R",401,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",305,"R",59,"R",246,"R",172,"R",49,"R",123,"R",1,"Z",0,"R",1,"R",5,"R",3,"R",2,"R",15,"R",2,"R",13,"R",19,"R",5,"R",14,"R",2,"Z",0,"R",2
117724,"R",1514,"R",851,"R",663,"R",4,"R",2,"R",2,"R",64,"R",38,"R",26,"R",261,"R",111,"R",150,"R",941,"R",547,"R",394,"Z",0,"Z",0,"Z",0,"R",105,"R",80,"R",25,"R",21,"R",12,"R",9,"R",98,"R",52,"R",46,"R",20,"R",9,"R",11
117733,"R",1484,"R",556,"R",928,"R",3,"R",2,"R",1,"R",60,"R",26,"R",34,"R",88,"R",43,"R",45,"R",674,"R",255,"R",419,"R",5,"R",4,"R",1,"R",496,"R",161,"R",335,"R",25,"R",11,"R",14,"R",123,"R",49,"R",74,"R",10,"R",5,"R",5
117751,"R",387,"R",234,"R",153,"R",1,"R",1,"R",0,"R",27,"R",21,"R",6,"R",12,"R",7,"R",5,"R",32,"R",18,"R",14,"R",0,"R",0,"R",0,"R",239,"R",145,"R",94,"R",21,"R",8,"R",13,"R",20,"R",8,"R",12,"R",35,"R",26,"R",9
117788,"R",1414,"R",559,"R",855,"R",3,"R",2,"R",1,"R",132,"R",51,"R",81,"R",118,"R",57,"R",61,"R",755,"R",273,"R",482,"R",1,"R",1,"Z",0,"R",240,"R",109,"R",131,"R",25,"R",8,"R",17,"R",102,"R",37,"R",65,"R",38,"R",21,"R",17
117803,"R",85,"R",22,"R",63,"R",0,"R",0,"R",0,"R",31,"R",9,"R",22,"R",10,"R",3,"R",7,"R",29,"R",7,"R",22,"R",0,"R",0,"R",0,"R",14,"R",3,"R",11,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0
117867,"R",843,"R",237,"R",606,"R",2,"Z",0,"R",2,"R",26,"R",9,"R",17,"R",14,"R",4,"R",10,"R",614,"R",168,"R",446,"Z",0,"Z",0,"Z",0,"R",115,"R",34,"R",81,"R",8,"R",1,"R",7,"R",59,"R",19,"R",40,"R",5,"R",2,"R",3
117894,"R",1490,"R",733,"R",757,"R",1,"Z",0,"R",1,"R",147,"R",83,"R",64,"R",166,"R",62,"R",104,"R",565,"R",253,"R",312,"R",16,"R",9,"R",7,"R",478,"R",276,"R",202,"R",105,"R",46,"R",59,"R",11,"R",4,"R",7,"R",1,"Z",0,"R",1
117928,"R",144,"R",86,"R",58,"R",2,"R",1,"R",1,"R",12,"R",6,"R",6,"R",10,"R",8,"R",2,"R",41,"R",31,"R",10,"R",2,"R",1,"R",1,"R",13,"R",11,"R",2,"R",0,"R",0,"R",0,"R",51,"R",20,"R",31,"R",13,"R",8,"R",5
117946,"R",2699,"R",1041,"R",1658,"R",1,"R",0,"R",1,"R",290,"R",117,"R",173,"R",181,"R",55,"R",126,"R",617,"R",222,"R",395,"R",0,"R",0,"R",0,"R",1181,"R",483,"R",698,"R",163,"R",50,"R",113,"R",7,"R",4,"R",3,"R",259,"R",110,"R",149
117955,"R",259,"R",48,"R",211,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",21,"R",7,"R",14,"R",145,"R",30,"R",115,"R",1,"R",0,"R",1,"R",85,"R",11,"R",74,"R",2,"R",0,"R",2,"R",2,"R",0,"R",2,"R",2,"R",0,"R",2
118134,"R",57,"R",3,"R",54,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",39,"R",3,"R",36,"R",0,"R",0,"R",0,"R",15,"R",0,"R",15,"R",1,"R",0,"R",1,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0
118143,"R",25,"R",3,"R",22,"R",1,"R",0,"R",1,"R",3,"R",0,"R",3,"R",0,"R",0,"R",0,"R",11,"R",2,"R",9,"R",0,"R",0,"R",0,"R",8,"R",1,"R",7,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
118161,"R",97,"R",2,"R",95,"R",6,"Z",0,"R",6,"R",3,"Z",0,"R",3,"R",1,"Z",0,"R",1,"R",21,"R",1,"R",20,"Z",0,"Z",0,"Z",0,"R",64,"R",1,"R",63,"R",1,"Z",0,"R",1,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0
118189,"R",39,"R",4,"R",35,"R",0,"R",0,"R",0,"R",3,"R",0,"R",3,"R",17,"R",2,"R",15,"R",14,"R",1,"R",13,"R",0,"R",0,"R",0,"R",5,"R",1,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
118198,"R",408,"R",96,"R",312,"R",1,"R",0,"R",1,"R",37,"R",5,"R",32,"R",30,"R",9,"R",21,"R",101,"R",17,"R",84,"R",2,"R",0,"R",2,"R",186,"R",55,"R",131,"R",19,"R",2,"R",17,"R",32,"R",8,"R",24,"R",0,"R",0,"R",0
118259,"R",226,"R",39,"R",187,"R",3,"Z",0,"R",3,"R",24,"R",4,"R",20,"R",22,"R",3,"R",19,"R",75,"R",12,"R",63,"R",9,"R",4,"R",5,"R",34,"R",7,"R",27,"R",6,"R",1,"R",5,"R",52,"R",8,"R",44,"R",1,"Z",0,"R",1
118277,"R",367,"R",70,"R",297,"R",1,"R",1,"Z",0,"R",56,"R",13,"R",43,"R",41,"R",4,"R",37,"R",128,"R",22,"R",106,"R",9,"R",3,"R",6,"R",75,"R",12,"R",63,"R",16,"R",5,"R",11,"R",41,"R",10,"R",31,"Z",0,"Z",0,"Z",0
118286,"R",375,"R",70,"R",305,"R",11,"R",1,"R",10,"R",28,"R",8,"R",20,"R",24,"R",10,"R",14,"R",181,"R",31,"R",150,"R",10,"R",1,"R",9,"R",101,"R",16,"R",85,"R",10,"R",1,"R",9,"R",10,"R",2,"R",8,"Z",0,"Z",0,"Z",0
118347,"R",353,"R",127,"R",226,"Z",0,"Z",0,"Z",0,"R",36,"R",11,"R",25,"R",17,"R",7,"R",10,"R",116,"R",33,"R",83,"Z",0,"Z",0,"Z",0,"R",154,"R",66,"R",88,"R",18,"R",7,"R",11,"R",3,"R",3,"Z",0,"R",9,"Z",0,"R",9
118541,"R",332,"R",126,"R",206,"R",1,"R",0,"R",1,"R",21,"R",9,"R",12,"R",28,"R",7,"R",21,"R",150,"R",47,"R",103,"R",1,"R",0,"R",1,"R",68,"R",31,"R",37,"R",6,"R",2,"R",4,"R",19,"R",8,"R",11,"R",38,"R",22,"R",16
118684,"R",354,"R",112,"R",242,"R",19,"R",4,"R",15,"R",7,"Z",0,"R",7,"R",7,"R",4,"R",3,"R",115,"R",39,"R",76,"R",2,"R",1,"R",1,"R",194,"R",61,"R",133,"R",8,"R",2,"R",6,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0
118693,"R",205,"R",95,"R",110,"R",1,"R",0,"R",1,"R",27,"R",13,"R",14,"R",12,"R",7,"R",5,"R",48,"R",17,"R",31,"R",5,"R",2,"R",3,"R",63,"R",31,"R",32,"R",12,"R",4,"R",8,"R",14,"R",7,"R",7,"R",23,"R",14,"R",9
118718,"R",1079,"R",432,"R",647,"R",6,"R",3,"R",3,"R",119,"R",54,"R",65,"R",22,"R",14,"R",8,"R",608,"R",232,"R",376,"R",1,"R",1,"Z",0,"R",265,"R",99,"R",166,"R",18,"R",10,"R",8,"R",6,"R",4,"R",2,"R",34,"R",15,"R",19
118772,"R",764,"R",153,"R",611,"R",5,"Z",0,"R",5,"R",169,"R",30,"R",139,"R",173,"R",37,"R",136,"R",233,"R",42,"R",191,"R",5,"R",1,"R",4,"R",121,"R",27,"R",94,"R",20,"R",7,"R",13,"R",37,"R",9,"R",28,"R",1,"Z",0,"R",1
118888,"R",453,"R",57,"R",396,"R",1,"R",0,"R",1,"R",34,"R",2,"R",32,"R",45,"R",5,"R",40,"R",99,"R",14,"R",85,"R",1,"R",0,"R",1,"R",213,"R",29,"R",184,"R",36,"R",4,"R",32,"R",18,"R",2,"R",16,"R",6,"R",1,"R",5
118912,"R",2012,"R",721,"R",1291,"R",7,"R",1,"R",6,"R",143,"R",51,"R",92,"R",44,"R",13,"R",31,"R",695,"R",244,"R",451,"R",7,"R",2,"R",5,"R",886,"R",312,"R",574,"R",142,"R",56,"R",86,"R",30,"R",16,"R",14,"R",58,"R",26,"R",32
118930,"R",529,"R",191,"R",338,"R",1,"R",1,"Z",0,"R",236,"R",76,"R",160,"R",15,"R",7,"R",8,"R",125,"R",47,"R",78,"Z",0,"Z",0,"Z",0,"R",95,"R",40,"R",55,"R",29,"R",12,"R",17,"R",2,"Z",0,"R",2,"R",26,"R",8,"R",18
118958,"R",27,"R",3,"R",24,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",1,"Z",0,"R",1,"R",22,"R",3,"R",19,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0
118967,"R",363,"R",142,"R",221,"R",2,"Z",0,"R",2,"R",41,"R",20,"R",21,"R",25,"R",9,"R",16,"R",196,"R",66,"R",130,"R",5,"R",2,"R",3,"R",60,"R",26,"R",34,"R",8,"R",5,"R",3,"R",25,"R",14,"R",11,"R",1,"Z",0,"R",1
118976,"R",2008,"R",661,"R",1347,"R",10,"R",2,"R",8,"R",116,"R",47,"R",69,"R",61,"R",25,"R",36,"R",923,"R",289,"R",634,"R",19,"R",6,"R",13,"R",834,"R",271,"R",563,"R",17,"R",6,"R",11,"R",26,"R",14,"R",12,"R",2,"R",1,"R",1
118994,"R",110,"R",93,"R",17,"R",1,"R",1,"R",0,"R",5,"R",4,"R",1,"R",52,"R",44,"R",8,"R",31,"R",29,"R",2,"R",4,"R",4,"R",0,"R",10,"R",5,"R",5,"R",7,"R",6,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
119058,"R",395,"R",131,"R",264,"Z",0,"Z",0,"Z",0,"R",25,"R",5,"R",20,"R",11,"R",5,"R",6,"R",35,"R",11,"R",24,"Z",0,"Z",0,"Z",0,"R",165,"R",67,"R",98,"R",7,"R",3,"R",4,"R",37,"R",14,"R",23,"R",115,"R",26,"R",89
119067,"R",761,"R",343,"R",418,"R",2,"R",2,"Z",0,"R",68,"R",30,"R",38,"R",22,"R",13,"R",9,"R",322,"R",139,"R",183,"R",10,"R",5,"R",5,"R",271,"R",123,"R",148,"R",43,"R",22,"R",21,"R",15,"R",5,"R",10,"R",8,"R",4,"R",4
119137,"R",2249,"R",972,"R",1277,"R",5,"R",4,"R",1,"R",193,"R",95,"R",98,"R",33,"R",17,"R",16,"R",694,"R",288,"R",406,"R",3,"R",1,"R",2,"R",1162,"R",501,"R",661,"R",124,"R",49,"R",75,"R",21,"R",12,"R",9,"R",14,"R",5,"R",9
119164,"R",2978,"R",1316,"R",1662,"R",6,"R",1,"R",5,"R",567,"R",291,"R",276,"R",109,"R",48,"R",61,"R",1749,"R",722,"R",1027,"R",16,"R",11,"R",5,"R",376,"R",179,"R",197,"R",95,"R",38,"R",57,"R",20,"R",7,"R",13,"R",40,"R",19,"R",21
119173,"R",1020,"R",103,"R",917,"R",3,"R",1,"R",2,"R",147,"R",23,"R",124,"R",62,"R",5,"R",57,"R",566,"R",35,"R",531,"R",7,"R",1,"R",6,"R",151,"R",25,"R",126,"R",19,"R",1,"R",18,"R",56,"R",7,"R",49,"R",9,"R",5,"R",4
119216,"R",1512,"R",557,"R",955,"R",4,"R",2,"R",2,"R",113,"R",57,"R",56,"R",74,"R",37,"R",37,"R",719,"R",248,"R",471,"R",5,"R",1,"R",4,"R",491,"R",177,"R",314,"R",90,"R",27,"R",63,"R",16,"R",8,"R",8,"Z",0,"Z",0,"Z",0
119270,"R",408,"R",309,"R",99,"R",1,"R",1,"Z",0,"R",16,"R",12,"R",4,"R",17,"R",15,"R",2,"R",36,"R",28,"R",8,"R",3,"R",3,"Z",0,"R",95,"R",77,"R",18,"R",21,"R",15,"R",6,"R",25,"R",18,"R",7,"R",194,"R",140,"R",54
119331,"R",716,"R",279,"R",437,"R",1,"R",1,"Z",0,"R",119,"R",55,"R",64,"R",27,"R",8,"R",19,"R",271,"R",102,"R",169,"R",6,"R",4,"R",2,"R",230,"R",89,"R",141,"R",49,"R",16,"R",33,"R",11,"R",4,"R",7,"R",2,"Z",0,"R",2
119553,"R",710,"R",209,"R",501,"R",5,"R",2,"R",3,"R",62,"R",28,"R",34,"R",56,"R",17,"R",39,"R",128,"R",42,"R",86,"R",18,"R",6,"R",12,"R",284,"R",72,"R",212,"R",100,"R",20,"R",80,"R",57,"R",22,"R",35,"R",0,"R",0,"R",0
119605,"R",5316,"R",2014,"R",3302,"R",22,"R",9,"R",13,"R",444,"R",174,"R",270,"R",553,"R",236,"R",317,"R",1332,"R",460,"R",872,"R",65,"R",28,"R",37,"R",2177,"R",824,"R",1353,"R",248,"R",96,"R",152,"R",332,"R",122,"R",210,"R",143,"R",65,"R",78
119678,"R",2255,"R",1924,"R",331,"R",9,"R",5,"R",4,"R",126,"R",106,"R",20,"R",110,"R",79,"R",31,"R",105,"R",87,"R",18,"Z",0,"Z",0,"Z",0,"R",1119,"R",935,"R",184,"Z",0,"Z",0,"Z",0,"R",659,"R",597,"R",62,"R",127,"R",115,"R",12
119775,"R",127,"R",84,"R",43,"R",0,"R",0,"R",0,"R",7,"R",5,"R",2,"R",6,"R",4,"R",2,"R",43,"R",34,"R",9,"R",0,"R",0,"R",0,"R",33,"R",24,"R",9,"R",2,"R",2,"R",0,"R",3,"R",2,"R",1,"R",33,"R",13,"R",20
119845,"R",101,"R",21,"R",80,"Z",0,"Z",0,"Z",0,"R",4,"R",2,"R",2,"R",10,"R",4,"R",6,"R",45,"R",11,"R",34,"Z",0,"Z",0,"Z",0,"R",40,"R",4,"R",36,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
119951,"R",86,"R",7,"R",79,"Z",0,"Z",0,"Z",0,"R",11,"Z",0,"R",11,"R",3,"R",1,"R",2,"R",28,"R",4,"R",24,"Z",0,"Z",0,"Z",0,"R",31,"R",1,"R",30,"R",13,"R",1,"R",12,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
120069,"R",103,"R",13,"R",90,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",3,"R",9,"R",2,"R",7,"R",72,"R",7,"R",65,"R",1,"R",1,"Z",0,"R",12,"R",2,"R",10,"R",5,"R",1,"R",4,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0
120078,"R",347,"R",60,"R",287,"R",3,"Z",0,"R",3,"R",22,"R",7,"R",15,"R",9,"R",2,"R",7,"R",243,"R",42,"R",201,"R",1,"Z",0,"R",1,"R",17,"R",3,"R",14,"R",4,"Z",0,"R",4,"R",48,"R",6,"R",42,"Z",0,"Z",0,"Z",0
120087,"R",41,"R",8,"R",33,"R",2,"Z",0,"R",2,"R",1,"Z",0,"R",1,"R",2,"Z",0,"R",2,"R",22,"R",6,"R",16,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",0,"Z",0,"R",0,"R",13,"R",2,"R",11,"Z",0,"Z",0,"Z",0
120184,"R",454,"R",119,"R",335,"R",0,"R",0,"R",0,"R",50,"R",11,"R",39,"R",27,"R",8,"R",19,"R",146,"R",36,"R",110,"R",7,"R",2,"R",5,"R",156,"R",48,"R",108,"R",22,"R",3,"R",19,"R",23,"R",3,"R",20,"R",23,"R",8,"R",15
120254,"R",509,"R",215,"R",294,"R",1,"R",0,"R",1,"R",61,"R",26,"R",35,"R",18,"R",13,"R",5,"R",66,"R",28,"R",38,"R",1,"R",0,"R",1,"R",263,"R",110,"R",153,"R",47,"R",17,"R",30,"R",10,"R",8,"R",2,"R",42,"R",13,"R",29
120290,"R",1002,"R",454,"R",548,"R",1,"Z",0,"R",1,"R",417,"R",193,"R",224,"R",27,"R",11,"R",16,"R",216,"R",80,"R",136,"R",10,"R",5,"R",5,"R",202,"R",101,"R",101,"R",53,"R",18,"R",35,"R",10,"R",7,"R",3,"R",66,"R",39,"R",27
120342,"R",2825,"R",1389,"R",1436,"R",3,"R",1,"R",2,"R",692,"R",349,"R",343,"R",30,"R",18,"R",12,"R",812,"R",378,"R",434,"R",11,"R",7,"R",4,"R",882,"R",457,"R",425,"R",134,"R",60,"R",74,"R",18,"R",6,"R",12,"R",243,"R",113,"R",130
