UNITID,XCSTOTLT,CSTOTLT,XCSTOTLM,CSTOTLM,XCSTOTLW,CSTOTLW,XCSAIANT,CSAIANT,XCSAIANM,CSAIANM,XCSAIANW,CSAIANW,XCSASIAT,CSASIAT,XCSASIAM,CSASIAM,XCSASIAW,CSASIAW,XCSBKAAT,CSBKAAT,XCSBKAAM,CSBKAAM,XCSBKAAW,CSBKAAW,XCSHISPT,CSHISPT,XCSHISPM,CSHISPM,XCSHISPW,CSHISPW,XCSNHPIT,CSNHPIT,XCSNHPIM,CSNHPIM,XCSNHPIW,CSNHPIW,XCSWHITT,CSWHITT,XCSWHITM,CSWHITM,XCSWHITW,CSWHITW,XCS2MORT,CS2MORT,XCS2MORM,CS2MORM,XCS2MORW,CS2MORW,XCSUNKNT,CSUNKNT,XCSUNKNM,CSUNKNM,XCSUNKNW,CSUNKNW,XCSNRALT,CSNRALT,XCSNRALM,CSNRALM,XCSNRALW,CSNRALW 
207324,"R",552,"R",287,"R",265,"R",7,"R",4,"R",3,"R",50,"R",33,"R",17,"R",70,"R",25,"R",45,"R",27,"R",16,"R",11,"R",0,"R",0,"R",0,"R",355,"R",190,"R",165,"R",40,"R",17,"R",23,"R",3,"R",2,"R",1,"R",0,"R",0,"R",0
207342,"R",1187,"R",313,"R",874,"R",48,"R",9,"R",39,"R",110,"R",40,"R",70,"R",37,"R",10,"R",27,"R",75,"R",18,"R",57,"R",0,"R",0,"R",0,"R",786,"R",200,"R",586,"R",36,"R",6,"R",30,"R",76,"R",21,"R",55,"R",19,"R",9,"R",10
207351,"R",280,"R",85,"R",195,"R",34,"R",7,"R",27,"R",6,"R",1,"R",5,"R",7,"R",3,"R",4,"R",57,"R",21,"R",36,"R",0,"R",0,"R",0,"R",165,"R",46,"R",119,"R",3,"R",2,"R",1,"R",1,"R",1,"R",0,"R",7,"R",4,"R",3
207388,"R",5720,"R",2792,"R",2928,"R",230,"R",96,"R",134,"R",119,"R",55,"R",64,"R",185,"R",78,"R",107,"R",427,"R",205,"R",222,"R",8,"R",2,"R",6,"R",3827,"R",1839,"R",1988,"R",456,"R",225,"R",231,"R",18,"R",12,"R",6,"R",450,"R",280,"R",170
207397,"R",765,"R",280,"R",485,"R",37,"R",10,"R",27,"R",20,"R",4,"R",16,"R",73,"R",21,"R",52,"R",127,"R",47,"R",80,"R",3,"R",2,"R",1,"R",437,"R",170,"R",267,"R",57,"R",20,"R",37,"R",9,"R",4,"R",5,"R",2,"R",2,"R",0
207403,"R",415,"R",155,"R",260,"R",24,"R",6,"R",18,"R",4,"Z",0,"R",4,"R",21,"R",13,"R",8,"R",11,"R",7,"R",4,"Z",0,"Z",0,"Z",0,"R",275,"R",96,"R",179,"R",46,"R",13,"R",33,"R",13,"R",9,"R",4,"R",21,"R",11,"R",10
207449,"R",1764,"R",664,"R",1100,"R",72,"R",27,"R",45,"R",71,"R",36,"R",35,"R",108,"R",45,"R",63,"R",231,"R",78,"R",153,"R",4,"R",1,"R",3,"R",939,"R",349,"R",590,"R",136,"R",44,"R",92,"R",0,"R",0,"R",0,"R",203,"R",84,"R",119
207458,"R",884,"R",283,"R",601,"R",31,"R",10,"R",21,"R",29,"R",6,"R",23,"R",48,"R",20,"R",28,"R",65,"R",14,"R",51,"R",0,"R",0,"R",0,"R",522,"R",163,"R",359,"R",67,"R",26,"R",41,"R",2,"R",2,"R",0,"R",120,"R",42,"R",78
207500,"R",6759,"R",3220,"R",3539,"R",291,"R",102,"R",189,"R",355,"R",183,"R",172,"R",369,"R",147,"R",222,"R",610,"R",294,"R",316,"R",9,"R",6,"R",3,"R",3982,"R",1895,"R",2087,"R",519,"R",220,"R",299,"R",220,"R",116,"R",104,"R",404,"R",257,"R",147
207564,"R",668,"R",458,"R",210,"R",79,"R",61,"R",18,"R",2,"R",0,"R",2,"R",15,"R",8,"R",7,"R",51,"R",40,"R",11,"R",0,"R",0,"R",0,"R",287,"R",197,"R",90,"R",217,"R",138,"R",79,"R",8,"R",7,"R",1,"R",9,"R",7,"R",2
207582,"R",792,"R",300,"R",492,"R",14,"R",3,"R",11,"R",2,"R",1,"R",1,"R",127,"R",46,"R",81,"R",72,"R",28,"R",44,"R",16,"R",7,"R",9,"R",369,"R",139,"R",230,"R",50,"R",19,"R",31,"R",87,"R",33,"R",54,"R",55,"R",24,"R",31
207661,"R",554,"R",198,"R",356,"R",51,"R",11,"R",40,"R",11,"R",2,"R",9,"R",16,"R",7,"R",9,"R",36,"R",12,"R",24,"R",2,"R",1,"R",1,"R",338,"R",125,"R",213,"R",89,"R",34,"R",55,"R",3,"R",2,"R",1,"R",8,"R",4,"R",4
207670,"R",840,"R",239,"R",601,"R",35,"R",10,"R",25,"R",30,"R",10,"R",20,"R",93,"R",15,"R",78,"R",69,"R",15,"R",54,"R",1,"R",1,"R",0,"R",485,"R",143,"R",342,"R",85,"R",28,"R",57,"R",41,"R",16,"R",25,"R",1,"R",1,"R",0
207704,"R",91,"R",0,"R",91,"R",5,"R",0,"R",5,"R",4,"R",0,"R",4,"R",7,"R",0,"R",7,"R",11,"R",0,"R",11,"R",1,"R",0,"R",1,"R",55,"R",0,"R",55,"R",8,"R",0,"R",8,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
207722,"R",155,"R",51,"R",104,"R",6,"R",2,"R",4,"R",2,"R",0,"R",2,"R",7,"R",3,"R",4,"R",14,"R",7,"R",7,"R",0,"R",0,"R",0,"R",98,"R",25,"R",73,"R",15,"R",3,"R",12,"R",1,"R",1,"R",0,"R",12,"R",10,"R",2
207740,"R",287,"R",85,"R",202,"R",78,"R",24,"R",54,"R",3,"R",0,"R",3,"R",19,"R",6,"R",13,"R",12,"R",3,"R",9,"R",3,"R",0,"R",3,"R",167,"R",48,"R",119,"R",1,"R",1,"R",0,"R",3,"R",2,"R",1,"R",1,"R",1,"R",0
207786,"R",19,"R",1,"R",18,"R",3,"R",1,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",16,"R",0,"R",16,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
207847,"R",1304,"R",534,"R",770,"R",150,"R",46,"R",104,"R",34,"R",18,"R",16,"R",91,"R",44,"R",47,"R",76,"R",38,"R",38,"R",2,"R",0,"R",2,"R",724,"R",297,"R",427,"R",202,"R",75,"R",127,"R",0,"R",0,"R",0,"R",25,"R",16,"R",9
207856,"R",82,"R",33,"R",49,"R",4,"R",1,"R",3,"R",1,"Z",0,"R",1,"R",11,"R",6,"R",5,"R",12,"R",5,"R",7,"Z",0,"Z",0,"Z",0,"R",38,"R",10,"R",28,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",15,"R",11,"R",4
207865,"R",1144,"R",368,"R",776,"R",38,"R",8,"R",30,"R",33,"R",10,"R",23,"R",49,"R",21,"R",28,"R",95,"R",33,"R",62,"R",1,"R",1,"R",0,"R",744,"R",215,"R",529,"R",82,"R",26,"R",56,"R",40,"R",9,"R",31,"R",62,"R",45,"R",17
207935,"R",2517,"R",888,"R",1629,"R",176,"R",62,"R",114,"R",112,"R",41,"R",71,"R",183,"R",70,"R",113,"R",240,"R",71,"R",169,"R",2,"R",1,"R",1,"R",1430,"R",523,"R",907,"R",243,"R",59,"R",184,"R",74,"R",34,"R",40,"R",57,"R",27,"R",30
207962,"R",554,"R",492,"R",62,"R",69,"R",60,"R",9,"R",4,"R",4,"R",0,"R",59,"R",54,"R",5,"R",123,"R",116,"R",7,"R",3,"R",2,"R",1,"R",249,"R",219,"R",30,"R",23,"R",18,"R",5,"R",24,"R",19,"R",5,"R",0,"R",0,"R",0
207971,"R",1088,"R",592,"R",496,"R",46,"R",23,"R",23,"R",41,"R",20,"R",21,"R",54,"R",33,"R",21,"R",56,"R",25,"R",31,"Z",0,"Z",0,"Z",0,"R",624,"R",316,"R",308,"R",31,"R",14,"R",17,"R",57,"R",32,"R",25,"R",179,"R",129,"R",50
208035,"R",251,"R",56,"R",195,"R",1,"R",1,"R",0,"R",3,"R",1,"R",2,"R",19,"R",5,"R",14,"R",40,"R",13,"R",27,"R",1,"R",0,"R",1,"R",142,"R",24,"R",118,"R",28,"R",6,"R",22,"R",17,"R",6,"R",11,"R",0,"R",0,"R",0
208044,"R",21,"R",1,"R",20,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",19,"R",1,"R",18,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
208053,"R",85,"R",34,"R",51,"R",5,"R",1,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"R",4,"R",7,"Z",0,"Z",0,"Z",0,"R",62,"R",27,"R",35,"R",7,"R",2,"R",5,"R",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0
208275,"R",288,"R",112,"R",176,"R",8,"R",2,"R",6,"Z",0,"Z",0,"Z",0,"R",4,"R",2,"R",2,"R",89,"R",32,"R",57,"Z",0,"Z",0,"Z",0,"R",166,"R",70,"R",96,"R",11,"R",4,"R",7,"R",10,"R",2,"R",8,"Z",0,"Z",0,"Z",0
208318,"R",734,"R",292,"R",442,"R",8,"R",3,"R",5,"R",5,"R",2,"R",3,"R",6,"R",4,"R",2,"R",79,"R",27,"R",52,"R",6,"R",6,"Z",0,"R",555,"R",216,"R",339,"R",26,"R",12,"R",14,"R",49,"R",22,"R",27,"Z",0,"Z",0,"Z",0
208390,"R",1544,"R",606,"R",938,"R",20,"R",11,"R",9,"R",36,"R",9,"R",27,"R",10,"R",9,"R",1,"R",426,"R",139,"R",287,"R",11,"R",7,"R",4,"R",696,"R",268,"R",428,"R",66,"R",29,"R",37,"R",273,"R",131,"R",142,"R",6,"R",3,"R",3
208406,"R",805,"R",365,"R",440,"R",8,"R",6,"R",2,"R",22,"R",7,"R",15,"R",17,"R",5,"R",12,"R",100,"R",41,"R",59,"R",1,"R",1,"Z",0,"R",545,"R",250,"R",295,"R",48,"R",27,"R",21,"R",61,"R",26,"R",35,"R",3,"R",2,"R",1
208415,"R",102,"R",45,"R",57,"R",3,"R",2,"R",1,"R",1,"R",1,"Z",0,"R",1,"R",0,"R",1,"R",12,"R",3,"R",9,"R",2,"R",1,"R",1,"R",77,"R",34,"R",43,"R",5,"R",3,"R",2,"R",1,"R",1,"R",0,"Z",0,"Z",0,"Z",0
208433,"R",22,"R",1,"R",21,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6,"R",0,"R",6,"R",0,"R",0,"R",0,"R",13,"R",0,"R",13,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
208479,"R",283,"R",30,"R",253,"R",5,"Z",0,"R",5,"R",4,"Z",0,"R",4,"R",9,"R",1,"R",8,"R",52,"R",3,"R",49,"R",5,"Z",0,"R",5,"R",102,"R",10,"R",92,"R",4,"R",2,"R",2,"R",101,"R",14,"R",87,"R",1,"Z",0,"R",1
208512,"R",248,"R",33,"R",215,"Z",0,"Z",0,"Z",0,"R",15,"R",4,"R",11,"R",43,"R",11,"R",32,"R",16,"R",3,"R",13,"R",2,"Z",0,"R",2,"R",170,"R",14,"R",156,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
208637,"R",120,"R",31,"R",89,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",4,"R",0,"R",4,"R",18,"R",5,"R",13,"R",0,"R",0,"R",0,"R",86,"R",24,"R",62,"R",11,"R",2,"R",9,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
208646,"R",656,"R",242,"R",414,"R",13,"R",4,"R",9,"R",15,"R",5,"R",10,"R",10,"R",7,"R",3,"R",64,"R",23,"R",41,"R",7,"R",3,"R",4,"R",493,"R",180,"R",313,"R",26,"R",8,"R",18,"R",16,"R",7,"R",9,"R",12,"R",5,"R",7
208725,"R",14,"R",5,"R",9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",1,"R",2,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"R",9,"R",3,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
208822,"R",1245,"R",457,"R",788,"R",8,"R",1,"R",7,"R",62,"R",19,"R",43,"R",24,"R",13,"R",11,"R",145,"R",44,"R",101,"R",9,"R",4,"R",5,"R",866,"R",325,"R",541,"R",68,"R",26,"R",42,"R",30,"R",10,"R",20,"R",33,"R",15,"R",18
208859,"R",47,"R",4,"R",43,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",45,"R",3,"R",42,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
209038,"R",1125,"R",466,"R",659,"R",17,"R",6,"R",11,"R",28,"R",7,"R",21,"R",15,"R",8,"R",7,"R",153,"R",62,"R",91,"R",6,"R",4,"R",2,"R",737,"R",296,"R",441,"R",54,"R",22,"R",32,"R",54,"R",27,"R",27,"R",61,"R",34,"R",27
209056,"R",851,"R",286,"R",565,"R",10,"R",3,"R",7,"R",38,"R",12,"R",26,"R",20,"R",11,"R",9,"R",93,"R",32,"R",61,"R",6,"R",2,"R",4,"R",565,"R",182,"R",383,"R",33,"R",15,"R",18,"R",44,"R",13,"R",31,"R",42,"R",16,"R",26
209065,"R",269,"R",112,"R",157,"R",2,"R",2,"R",0,"R",10,"R",2,"R",8,"R",2,"R",2,"R",0,"R",42,"R",19,"R",23,"R",5,"R",4,"R",1,"R",169,"R",64,"R",105,"R",14,"R",6,"R",8,"R",13,"R",4,"R",9,"R",12,"R",9,"R",3
209074,"R",704,"R",304,"R",400,"R",4,"R",2,"R",2,"R",22,"R",11,"R",11,"R",4,"R",1,"R",3,"R",57,"R",23,"R",34,"R",2,"Z",0,"R",2,"R",535,"R",234,"R",301,"R",36,"R",14,"R",22,"R",37,"R",13,"R",24,"R",7,"R",6,"R",1
209083,"R",22,"R",3,"R",19,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",6,"R",3,"R",3,"Z",0,"Z",0,"Z",0,"R",9,"Z",0,"R",9,"R",4,"Z",0,"R",4,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0
209153,"R",27,"R",3,"R",24,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",1,"R",3,"Z",0,"Z",0,"Z",0,"R",19,"R",1,"R",18,"R",2,"R",1,"R",1,"R",1,"R",0,"R",1,"Z",0,"Z",0,"Z",0
209205,"R",24,"R",1,"R",23,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",2,"R",1,"R",1,"R",2,"Z",0,"R",2,"R",2,"Z",0,"R",2,"R",15,"Z",0,"R",15,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
209241,"R",38,"R",36,"R",2,"R",1,"R",0,"R",1,"R",4,"R",4,"R",0,"R",0,"R",0,"R",0,"R",6,"R",6,"R",0,"R",0,"R",0,"R",0,"R",22,"R",21,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5,"R",5,"R",0
209250,"R",1076,"R",410,"R",666,"R",3,"R",2,"R",1,"R",72,"R",35,"R",37,"R",26,"R",12,"R",14,"R",161,"R",50,"R",111,"R",2,"R",0,"R",2,"R",699,"R",263,"R",436,"R",54,"R",18,"R",36,"R",45,"R",23,"R",22,"R",14,"R",7,"R",7
209287,"R",193,"R",84,"R",109,"R",0,"R",0,"R",0,"R",4,"R",4,"R",0,"R",9,"R",6,"R",3,"R",16,"R",11,"R",5,"R",0,"R",0,"R",0,"R",156,"R",61,"R",95,"R",4,"R",0,"R",4,"R",2,"R",0,"R",2,"R",2,"R",2,"R",0
209296,"R",162,"R",14,"R",148,"R",2,"Z",0,"R",2,"R",8,"R",1,"R",7,"R",6,"R",1,"R",5,"R",9,"R",1,"R",8,"Z",0,"Z",0,"Z",0,"R",99,"R",8,"R",91,"R",9,"Z",0,"R",9,"R",26,"R",3,"R",23,"R",3,"Z",0,"R",3
209409,"R",205,"R",60,"R",145,"R",4,"R",1,"R",3,"R",4,"R",1,"R",3,"R",8,"R",3,"R",5,"R",14,"R",6,"R",8,"R",1,"Z",0,"R",1,"R",158,"R",48,"R",110,"R",15,"R",1,"R",14,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0
209490,"R",1064,"R",305,"R",759,"R",2,"R",1,"R",1,"R",98,"R",34,"R",64,"R",21,"R",11,"R",10,"R",106,"R",36,"R",70,"R",5,"R",1,"R",4,"R",727,"R",192,"R",535,"R",58,"R",18,"R",40,"R",24,"R",6,"R",18,"R",23,"R",6,"R",17
209506,"R",738,"R",348,"R",390,"R",7,"R",5,"R",2,"R",53,"R",25,"R",28,"R",16,"R",8,"R",8,"R",74,"R",35,"R",39,"R",0,"R",0,"R",0,"R",512,"R",237,"R",275,"R",39,"R",14,"R",25,"R",14,"R",6,"R",8,"R",23,"R",18,"R",5
209542,"R",7380,"R",3785,"R",3595,"R",43,"R",22,"R",21,"R",526,"R",277,"R",249,"R",80,"R",50,"R",30,"R",649,"R",310,"R",339,"R",16,"R",9,"R",7,"R",4577,"R",2223,"R",2354,"R",434,"R",226,"R",208,"R",200,"R",116,"R",84,"R",855,"R",552,"R",303
209551,"R",5955,"R",2686,"R",3269,"R",40,"R",16,"R",24,"R",308,"R",122,"R",186,"R",94,"R",49,"R",45,"R",688,"R",271,"R",417,"R",17,"R",9,"R",8,"R",3641,"R",1637,"R",2004,"R",406,"R",161,"R",245,"R",86,"R",42,"R",44,"R",675,"R",379,"R",296
209603,"R",145,"R",48,"R",97,"R",2,"R",1,"R",1,"R",6,"R",2,"R",4,"R",1,"R",0,"R",1,"R",6,"R",2,"R",4,"R",1,"R",0,"R",1,"R",80,"R",27,"R",53,"R",11,"R",0,"R",11,"R",31,"R",13,"R",18,"R",7,"R",3,"R",4
209612,"R",1181,"R",356,"R",825,"R",6,"R",1,"R",5,"R",152,"R",50,"R",102,"R",25,"R",12,"R",13,"R",120,"R",44,"R",76,"R",7,"R",3,"R",4,"R",629,"R",178,"R",451,"R",80,"R",34,"R",46,"R",124,"R",24,"R",100,"R",38,"R",10,"R",28
209667,"R",43,"R",2,"R",41,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",8,"Z",0,"R",8,"Z",0,"Z",0,"Z",0,"R",31,"R",2,"R",29,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",3,"Z",0,"Z",0,"Z",0
209676,"R",77,"R",9,"R",68,"R",3,"R",1,"R",2,"R",2,"Z",0,"R",2,"R",1,"Z",0,"R",1,"R",8,"R",1,"R",7,"Z",0,"Z",0,"Z",0,"R",61,"R",7,"R",54,"R",1,"Z",0,"R",1,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0
209694,"R",31,"R",12,"R",19,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",1,"R",1,"Z",0,"R",12,"R",6,"R",6,"Z",0,"Z",0,"Z",0,"R",14,"R",5,"R",9,"R",1,"Z",0,"R",1,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0
209700,"R",104,"R",18,"R",86,"R",1,"R",0,"R",1,"R",4,"R",1,"R",3,"R",12,"R",3,"R",9,"R",13,"R",2,"R",11,"R",1,"R",0,"R",1,"R",73,"R",12,"R",61,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
209719,"R",36,"R",2,"R",34,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",1,"R",7,"R",1,"Z",0,"R",1,"R",26,"Z",0,"R",26,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
209746,"R",3964,"R",1876,"R",2088,"R",21,"R",8,"R",13,"R",333,"R",144,"R",189,"R",143,"R",68,"R",75,"R",426,"R",174,"R",252,"R",23,"R",10,"R",13,"R",2377,"R",1168,"R",1209,"R",275,"R",128,"R",147,"R",219,"R",109,"R",110,"R",147,"R",67,"R",80
209807,"R",6383,"R",2693,"R",3690,"R",65,"R",20,"R",45,"R",511,"R",229,"R",282,"R",188,"R",92,"R",96,"R",797,"R",282,"R",515,"R",28,"R",12,"R",16,"R",3796,"R",1558,"R",2238,"R",381,"R",145,"R",236,"R",201,"R",118,"R",83,"R",416,"R",237,"R",179
209825,"R",1098,"R",414,"R",684,"R",3,"R",1,"R",2,"R",108,"R",42,"R",66,"R",15,"R",8,"R",7,"R",122,"R",42,"R",80,"R",19,"R",8,"R",11,"R",617,"R",236,"R",381,"R",80,"R",27,"R",53,"R",70,"R",24,"R",46,"R",64,"R",26,"R",38
209922,"R",313,"R",140,"R",173,"R",1,"R",0,"R",1,"R",23,"R",6,"R",17,"R",4,"R",2,"R",2,"R",41,"R",16,"R",25,"R",0,"R",0,"R",0,"R",187,"R",92,"R",95,"R",19,"R",6,"R",13,"R",8,"R",5,"R",3,"R",30,"R",13,"R",17
209940,"R",771,"R",259,"R",512,"R",14,"R",5,"R",9,"R",8,"R",2,"R",6,"R",8,"R",3,"R",5,"R",127,"R",37,"R",90,"R",2,"Z",0,"R",2,"R",545,"R",188,"R",357,"R",35,"R",13,"R",22,"R",30,"R",9,"R",21,"R",2,"R",2,"R",0
210146,"R",1236,"R",430,"R",806,"R",21,"R",7,"R",14,"R",20,"R",7,"R",13,"R",23,"R",13,"R",10,"R",131,"R",51,"R",80,"R",2,"R",1,"R",1,"R",785,"R",257,"R",528,"R",88,"R",32,"R",56,"R",133,"R",41,"R",92,"R",33,"R",21,"R",12
210155,"R",377,"R",145,"R",232,"R",13,"R",2,"R",11,"R",5,"R",1,"R",4,"R",2,"R",1,"R",1,"R",45,"R",25,"R",20,"R",2,"R",2,"Z",0,"R",262,"R",92,"R",170,"R",29,"R",9,"R",20,"R",9,"R",5,"R",4,"R",10,"R",8,"R",2
210234,"R",327,"R",140,"R",187,"R",1,"R",0,"R",1,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",72,"R",26,"R",46,"R",1,"R",0,"R",1,"R",216,"R",95,"R",121,"R",16,"R",6,"R",10,"R",17,"R",12,"R",5,"R",2,"R",1,"R",1
210270,"R",649,"R",244,"R",405,"R",12,"R",2,"R",10,"R",15,"R",3,"R",12,"R",11,"R",4,"R",7,"R",14,"R",4,"R",10,"R",4,"R",2,"R",2,"R",528,"R",207,"R",321,"R",30,"R",9,"R",21,"R",34,"R",13,"R",21,"R",1,"R",0,"R",1
210304,"R",63,"R",29,"R",34,"R",0,"R",0,"R",0,"R",3,"R",1,"R",2,"R",4,"R",3,"R",1,"R",21,"R",9,"R",12,"R",0,"R",0,"R",0,"R",21,"R",8,"R",13,"R",12,"R",6,"R",6,"R",1,"R",1,"R",0,"R",1,"R",1,"R",0
210331,"R",317,"R",141,"R",176,"R",6,"R",3,"R",3,"R",16,"R",9,"R",7,"R",7,"R",6,"R",1,"R",8,"R",3,"R",5,"R",2,"R",1,"R",1,"R",238,"R",101,"R",137,"R",0,"R",0,"R",0,"R",34,"R",16,"R",18,"R",6,"R",2,"R",4
210340,"R",23,"R",4,"R",19,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5,"R",2,"R",3,"R",1,"R",0,"R",1,"R",15,"R",2,"R",13,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
210368,"R",138,"R",85,"R",53,"Z",0,"Z",0,"Z",0,"R",20,"R",12,"R",8,"R",2,"R",1,"R",1,"R",3,"R",2,"R",1,"Z",0,"Z",0,"Z",0,"R",107,"R",68,"R",39,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"R",4,"R",1,"R",3
210401,"R",605,"R",270,"R",335,"R",4,"R",2,"R",2,"R",41,"R",21,"R",20,"R",11,"R",4,"R",7,"R",67,"R",25,"R",42,"R",3,"R",1,"R",2,"R",375,"R",168,"R",207,"R",43,"R",21,"R",22,"R",46,"R",21,"R",25,"R",15,"R",7,"R",8
210429,"R",1326,"R",476,"R",850,"R",20,"R",5,"R",15,"R",49,"R",20,"R",29,"R",41,"R",18,"R",23,"R",194,"R",67,"R",127,"R",26,"R",11,"R",15,"R",851,"R",307,"R",544,"R",22,"R",7,"R",15,"R",36,"R",12,"R",24,"R",87,"R",29,"R",58
210438,"R",391,"R",182,"R",209,"R",0,"R",0,"R",0,"R",9,"R",6,"R",3,"R",6,"R",3,"R",3,"R",13,"R",8,"R",5,"R",1,"R",0,"R",1,"R",202,"R",88,"R",114,"R",37,"R",22,"R",15,"R",28,"R",8,"R",20,"R",95,"R",47,"R",48
210474,"R",25,"R",6,"R",19,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",2,"R",6,"Z",0,"Z",0,"Z",0,"R",17,"R",4,"R",13,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
210492,"R",59,"R",26,"R",33,"R",1,"R",1,"R",0,"R",1,"R",1,"R",0,"R",8,"R",1,"R",7,"R",8,"R",3,"R",5,"R",0,"R",0,"R",0,"R",37,"R",17,"R",20,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",2,"R",2,"R",0
210508,"R",7,"R",5,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4,"R",2,"R",2
210571,"R",376,"R",137,"R",239,"R",4,"R",1,"R",3,"R",13,"R",6,"R",7,"R",54,"R",25,"R",29,"R",41,"R",11,"R",30,"R",0,"R",0,"R",0,"R",213,"R",75,"R",138,"R",9,"R",1,"R",8,"R",36,"R",14,"R",22,"R",6,"R",4,"R",2
210599,"R",351,"R",229,"R",122,"R",1,"R",1,"Z",0,"R",3,"R",1,"R",2,"R",228,"R",158,"R",70,"R",35,"R",24,"R",11,"R",1,"R",1,"Z",0,"R",56,"R",27,"R",29,"R",12,"R",9,"R",3,"R",15,"R",8,"R",7,"Z",0,"Z",0,"Z",0
210605,"R",2422,"R",1103,"R",1319,"R",12,"R",4,"R",8,"R",67,"R",34,"R",33,"R",316,"R",105,"R",211,"R",59,"R",23,"R",36,"R",4,"R",1,"R",3,"R",1617,"R",719,"R",898,"R",54,"R",19,"R",35,"R",292,"R",197,"R",95,"R",1,"R",1,"R",0
210669,"R",397,"R",174,"R",223,"R",0,"R",0,"R",0,"R",9,"R",2,"R",7,"R",36,"R",17,"R",19,"R",39,"R",18,"R",21,"R",0,"R",0,"R",0,"R",273,"R",117,"R",156,"R",19,"R",9,"R",10,"R",12,"R",5,"R",7,"R",9,"R",6,"R",3
210711,"R",43,"R",2,"R",41,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"R",1,"R",10,"R",15,"R",1,"R",14,"Z",0,"Z",0,"Z",0,"R",12,"Z",0,"R",12,"R",3,"Z",0,"R",3,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0
